date,poll_id,question_id,state,state_po,sample_size,population,d_prob
2020-06-30,70465,131319,New Mexico,NM,506.0,lv,0.4894
2020-06-30,70465,131370,New Mexico,NM,506.0,rv,0.507
2020-06-30,70466,131320,New Jersey,NJ,1110.0,lv,0.6063000000000001
2020-06-30,70466,131371,New Jersey,NJ,1110.0,rv,0.6181
2020-06-30,70467,131321,New Hampshire,NH,191.0,lv,0.6098
2020-06-30,70467,131372,New Hampshire,NH,191.0,rv,0.5640999999999999
2020-06-30,70468,131322,Nebraska,NE,267.0,lv,0.42210000000000003
2020-06-30,70462,131316,Ohio,OH,1610.0,lv,0.4855
2020-06-30,70455,131360,Tennessee,TN,1092.0,rv,0.39590000000000003
2020-06-30,70448,131302,West Virginia,WV,264.0,lv,0.2706
2020-06-30,70454,131359,Texas,TX,6669.0,rv,0.4936
2020-06-30,66973,125078,Colorado,CO,840.0,v,0.56
2020-06-30,66974,125088,National,NAT,1115.0,a,0.43
2020-06-30,66974,125089,National,NAT,943.0,rv,0.46
2020-06-30,66967,125050,National,NAT,1198.0,rv,0.49
2020-06-30,67742,126821,National,NAT,12000.0,lv,0.51
2020-06-30,70819,132473,National,NAT,19385.0,rv,0.5214
2020-06-30,70819,132598,National,NAT,19385.0,lv,0.5118
2020-06-30,66971,125075,National,NAT,1005.0,rv,0.48
2020-06-30,66972,125108,National,NAT,733.0,rv,0.53
2020-06-30,68397,128083,Wisconsin,WI,797.0,lv,0.49
2020-06-30,70447,131301,Wyoming,WY,98.0,lv,0.22219999999999998
2020-06-30,70447,131352,Wyoming,WY,98.0,rv,0.2148
2020-06-30,70468,131373,Nebraska,NE,267.0,rv,0.4073
2020-06-30,70448,131353,West Virginia,WV,264.0,rv,0.2822
2020-06-30,70449,131303,Wisconsin,WI,813.0,lv,0.5057
2020-06-30,70449,131354,Wisconsin,WI,813.0,rv,0.5166
2020-06-30,70450,131304,Washington,WA,3939.0,lv,0.6154999999999999
2020-06-30,70450,131355,Washington,WA,3939.0,rv,0.6022
2020-06-30,70451,131305,Vermont,VT,113.0,lv,0.7491
2020-06-30,70451,131356,Vermont,VT,113.0,rv,0.7293999999999999
2020-06-30,70452,131306,Virginia,VA,1619.0,lv,0.5663
2020-06-30,70452,131357,Virginia,VA,1619.0,rv,0.5788
2020-06-30,70453,131307,Utah,UT,412.0,lv,0.4143
2020-06-30,70453,131358,Utah,UT,412.0,rv,0.43200000000000005
2020-06-30,70454,131308,Texas,TX,6669.0,lv,0.4623
2020-06-30,70455,131309,Tennessee,TN,1092.0,lv,0.36979999999999996
2020-06-30,70469,131323,North Dakota,ND,88.0,lv,0.2803
2020-06-30,70472,131377,Mississippi,MS,425.0,rv,0.4146
2020-06-30,70470,131324,North Carolina,NC,1498.0,lv,0.49219999999999997
2020-06-30,70485,131390,Iowa,IA,455.0,rv,0.45549999999999996
2020-06-30,70486,131340,Hawaii,HI,207.0,lv,0.6688
2020-06-30,70486,131391,Hawaii,HI,207.0,rv,0.6577
2020-06-30,70487,131341,Georgia,GA,2059.0,lv,0.4854
2020-06-30,70487,131392,Georgia,GA,2059.0,rv,0.5161
2020-06-30,70488,131342,Florida,FL,5663.0,lv,0.4693
2020-06-30,70488,131393,Florida,FL,5663.0,rv,0.484
2020-06-30,70469,131374,North Dakota,ND,88.0,rv,0.3448
2020-06-30,70489,131394,Delaware,DE,232.0,rv,0.6548999999999999
2020-06-30,70490,131344,District of Columbia,DC,151.0,lv,0.8695
2020-06-30,70490,131395,District of Columbia,DC,151.0,rv,0.8704000000000001
2020-06-30,70491,131345,Connecticut,CT,574.0,lv,0.6520999999999999
2020-06-30,70491,131396,Connecticut,CT,574.0,rv,0.6474
2020-06-30,70492,131346,Colorado,CO,1088.0,lv,0.5656
2020-06-30,70492,131397,Colorado,CO,1088.0,rv,0.5588000000000001
2020-06-30,70493,131347,California,CA,8412.0,lv,0.6219
2020-06-30,70493,131398,California,CA,8412.0,rv,0.6289
2020-06-30,70494,131348,Arizona,AZ,2365.0,lv,0.46159999999999995
2020-06-30,70494,131399,Arizona,AZ,2365.0,rv,0.4758
2020-06-30,70495,131349,Arkansas,AR,354.0,lv,0.3832
2020-06-30,70495,131400,Arkansas,AR,354.0,rv,0.3936
2020-06-30,70496,131350,Alabama,AL,649.0,lv,0.3522
2020-06-30,70496,131401,Alabama,AL,649.0,rv,0.3911
2020-06-30,70497,131351,Alaska,AK,161.0,lv,0.4631
2020-06-30,70497,131402,Alaska,AK,161.0,rv,0.4863
2020-06-30,70485,131339,Iowa,IA,455.0,lv,0.47850000000000004
2020-06-30,70484,131389,Idaho,ID,266.0,rv,0.41259999999999997
2020-06-30,70489,131343,Delaware,DE,232.0,lv,0.6414
2020-06-30,70483,131388,Illinois,IL,3000.0,rv,0.6061
2020-06-30,70470,131375,North Carolina,NC,1498.0,rv,0.5075
2020-06-30,70471,131325,Montana,MT,166.0,lv,0.4054
2020-06-30,70484,131338,Idaho,ID,266.0,lv,0.40659999999999996
2020-06-30,70472,131326,Mississippi,MS,425.0,lv,0.34740000000000004
2020-06-30,70473,131378,Missouri,MO,868.0,rv,0.4765
2020-06-30,70474,131328,Minnesota,MN,860.0,lv,0.5677
2020-06-30,70474,131379,Minnesota,MN,860.0,rv,0.5709000000000001
2020-06-30,70475,131329,Michigan,MI,1238.0,lv,0.51
2020-06-30,70475,131380,Michigan,MI,1238.0,rv,0.5238
2020-06-30,70476,131330,Maine,ME,202.0,lv,0.5123
2020-06-30,70476,131381,Maine,ME,202.0,rv,0.4875
2020-06-30,70477,131331,Maryland,MD,1175.0,lv,0.6395000000000001
2020-06-30,70471,131376,Montana,MT,166.0,rv,0.38659999999999994
2020-06-30,70478,131332,Massachusetts,MA,1091.0,lv,0.708
2020-06-30,70477,131382,Maryland,MD,1175.0,rv,0.6566
2020-06-30,70483,131337,Illinois,IL,3000.0,lv,0.5914
2020-06-30,70482,131387,Indiana,IN,929.0,rv,0.409
2020-06-30,70482,131336,Indiana,IN,929.0,lv,0.4021
2020-06-30,70481,131386,Kansas,KS,466.0,rv,0.4621
2020-06-30,70473,131327,Missouri,MO,868.0,lv,0.4719
2020-06-30,70480,131385,Kentucky,KY,596.0,rv,0.3868
2020-06-30,70480,131334,Kentucky,KY,596.0,lv,0.3776
2020-06-30,70479,131384,Louisiana,LA,1134.0,rv,0.41509999999999997
2020-06-30,70479,131333,Louisiana,LA,1134.0,lv,0.3651
2020-06-30,70478,131383,Massachusetts,MA,1091.0,rv,0.7023999999999999
2020-06-30,70481,131335,Kansas,KS,466.0,lv,0.4495
2020-07-01,67743,126822,National,NAT,12000.0,lv,0.51
2020-07-01,68398,128084,Wisconsin,WI,797.0,lv,0.49
2020-07-01,67069,125320,Missouri,MO,900.0,lv,0.425
2020-07-01,70820,132599,National,NAT,25107.0,lv,0.5104
2020-07-01,70820,132474,National,NAT,25107.0,rv,0.5171
2020-07-01,66988,125124,National,NAT,1187.0,rv,0.45
2020-07-02,67060,125297,Georgia,GA,513.0,lv,0.45
2020-07-02,67744,126823,National,NAT,12000.0,lv,0.51
2020-07-02,70821,132475,National,NAT,24049.0,rv,0.5188
2020-07-02,66997,125183,Pennsylvania,PA,1062.0,lv,0.48
2020-07-02,66992,125127,Florida,FL,1072.0,lv,0.45899999999999996
2020-07-02,68399,128085,Wisconsin,WI,797.0,lv,0.5
2020-07-02,70821,132600,National,NAT,24049.0,lv,0.511
2020-07-03,68400,128086,Wisconsin,WI,797.0,lv,0.5
2020-07-03,70822,132601,National,NAT,17464.0,lv,0.5284
2020-07-03,70822,132476,National,NAT,17464.0,rv,0.5327000000000001
2020-07-03,67745,126824,National,NAT,12000.0,lv,0.5
2020-07-03,66994,125129,Maine,ME,1022.0,v,0.53
2020-07-04,67024,125233,National,NAT,933.0,rv,0.43
2020-07-04,67746,126825,National,NAT,12000.0,lv,0.5
2020-07-04,70823,132477,National,NAT,11644.0,rv,0.534
2020-07-04,68401,128087,Wisconsin,WI,797.0,lv,0.5
2020-07-04,70823,132602,National,NAT,11644.0,lv,0.5309
2020-07-05,67050,125279,National,NAT,33549.0,rv,0.48
2020-07-05,67063,125307,Nebraska CD-2,NE,502.0,lv,0.51
2020-07-05,70824,132603,National,NAT,7075.0,lv,0.5311
2020-07-05,70824,132478,National,NAT,7075.0,rv,0.532
2020-07-05,67747,126826,National,NAT,12000.0,lv,0.5
2020-07-05,68402,128088,Wisconsin,WI,797.0,lv,0.51
2020-07-06,68403,128089,Wisconsin,WI,797.0,lv,0.5
2020-07-06,70825,132604,National,NAT,12475.0,lv,0.5205
2020-07-06,70825,132479,National,NAT,12475.0,rv,0.5255
2020-07-06,67748,126827,National,NAT,12000.0,lv,0.51
2020-07-07,67046,125271,National,NAT,745.0,a,0.5186999999999999
2020-07-07,67046,125272,National,NAT,673.0,rv,0.5207999999999999
2020-07-07,67084,125346,Texas,TX,591.0,lv,0.44
2020-07-07,67014,125223,National,NAT,952.0,rv,0.43
2020-07-07,67078,125415,Arizona,AZ,600.0,lv,0.49
2020-07-07,67016,125224,National,NAT,1500.0,lv,0.5
2020-07-07,67014,125222,National,NAT,1114.0,a,0.4
2020-07-07,67749,126828,National,NAT,12000.0,lv,0.5
2020-07-07,70826,132480,National,NAT,19490.0,rv,0.5217
2020-07-07,70826,132605,National,NAT,19490.0,lv,0.5136
2020-07-07,67577,126431,Alaska,AK,663.0,lv,0.47600000000000003
2020-07-07,67054,125283,Texas,TX,1909.0,rv,0.46
2020-07-07,67054,125284,Texas,TX,1677.0,lv,0.48
2020-07-07,68404,128090,Wisconsin,WI,797.0,lv,0.51
2020-07-07,67017,125218,National,NAT,1165.0,rv,0.49
2020-07-08,67061,125305,National,NAT,1000.0,lv,0.49
2020-07-08,67028,125245,Alaska,AK,1081.0,v,0.45
2020-07-08,67750,126829,National,NAT,12000.0,lv,0.51
2020-07-08,67044,125267,North Carolina,NC,818.0,v,0.5
2020-07-08,70827,132606,National,NAT,26321.0,lv,0.5176
2020-07-08,67120,125428,National,NAT,4983.0,rv,0.49
2020-07-08,68405,128091,Wisconsin,WI,797.0,lv,0.51
2020-07-08,70827,132481,National,NAT,26321.0,rv,0.5249
2020-07-09,68406,128092,Wisconsin,WI,797.0,lv,0.5
2020-07-09,67048,125274,Alabama,AL,558.0,rv,0.406
2020-07-09,70828,132607,National,NAT,27524.0,lv,0.5132
2020-07-09,70828,132482,National,NAT,27524.0,rv,0.5201
2020-07-09,67751,126830,National,NAT,12000.0,lv,0.5
2020-07-10,67067,125313,Montana,MT,1224.0,v,0.42
2020-07-10,67579,126435,Michigan,MI,1041.0,v,0.51
2020-07-10,67752,126831,National,NAT,12000.0,lv,0.5
2020-07-10,70829,132483,National,NAT,24661.0,rv,0.5219
2020-07-10,67056,125290,Florida,FL,1206.0,lv,0.48
2020-07-10,67055,125289,Arizona,AZ,1087.0,lv,0.46
2020-07-10,70829,132608,National,NAT,24661.0,lv,0.5163
2020-07-10,67057,125291,Texas,TX,1185.0,lv,0.45
2020-07-10,68407,128093,Wisconsin,WI,797.0,lv,0.51
2020-07-11,68408,128094,Wisconsin,WI,797.0,lv,0.5
2020-07-11,70830,132609,National,NAT,18097.0,lv,0.5163
2020-07-11,70830,132484,National,NAT,18097.0,rv,0.522
2020-07-11,67753,126832,National,NAT,12000.0,lv,0.5
2020-07-11,67058,125324,National,NAT,1200.0,rv,0.46
2020-07-12,67087,125350,Arizona,AZ,345.0,lv,0.51
2020-07-12,67090,125353,North Carolina,NC,655.0,lv,0.47
2020-07-12,67091,125354,Pennsylvania,PA,743.0,lv,0.5
2020-07-12,67092,125355,Wisconsin,WI,601.0,lv,0.48
2020-07-12,67754,126833,National,NAT,12000.0,lv,0.51
2020-07-12,67088,125351,Florida,FL,1128.0,lv,0.5
2020-07-12,70831,132610,National,NAT,12076.0,lv,0.5171
2020-07-12,70831,132485,National,NAT,12076.0,rv,0.5205
2020-07-12,68409,128095,Wisconsin,WI,797.0,lv,0.5
2020-07-12,67782,126865,New Jersey,NJ,500.0,lv,0.512
2020-07-12,67089,125352,Michigan,MI,824.0,lv,0.48
2020-07-12,67116,125421,Kentucky,KY,800.0,lv,0.41
2020-07-12,67110,125411,National,NAT,900.0,rv,0.51
2020-07-13,67081,125342,Florida,FL,529.0,lv,0.53
2020-07-13,67079,125335,Montana,MT,873.0,rv,0.45
2020-07-13,67755,126834,National,NAT,12000.0,lv,0.5
2020-07-13,70832,132611,National,NAT,11623.0,lv,0.5167
2020-07-13,70832,132486,National,NAT,11623.0,rv,0.5207
2020-07-13,67101,125392,Pennsylvania,PA,401.0,lv,0.51
2020-07-13,67106,125401,National,NAT,1273.0,rv,0.52
2020-07-13,67098,125366,National,NAT,32514.0,rv,0.47
2020-07-13,68410,128096,Wisconsin,WI,797.0,lv,0.5
2020-07-13,67101,125388,Pennsylvania,PA,401.0,rv,0.53
2020-07-13,67101,125391,Pennsylvania,PA,401.0,lv,0.52
2020-07-14,67100,125387,National,NAT,1252.0,rv,0.49
2020-07-14,67109,125408,National,NAT,961.0,rv,0.47
2020-07-14,67109,125413,National,NAT,1115.0,a,0.43
2020-07-14,67631,126540,Florida,FL,3018.0,lv,0.504
2020-07-14,70833,132487,National,NAT,15925.0,rv,0.5188
2020-07-14,70833,132612,National,NAT,15925.0,lv,0.5131
2020-07-14,67103,125396,National,NAT,1081.0,rv,0.47
2020-07-14,67102,125393,National,NAT,2500.0,lv,0.467
2020-07-14,68411,128097,Wisconsin,WI,797.0,lv,0.5
2020-07-14,67756,126835,National,NAT,12000.0,lv,0.5
2020-07-15,67757,126836,National,NAT,12000.0,lv,0.5
2020-07-15,70834,132488,National,NAT,22168.0,rv,0.5226
2020-07-15,70834,132613,National,NAT,22168.0,lv,0.516
2020-07-15,67580,126439,National,NAT,845.0,rv,0.55
2020-07-15,67580,126438,National,NAT,1006.0,a,0.54
2020-07-15,67581,126443,National,NAT,1104.0,rv,0.49
2020-07-15,67616,126508,Georgia,GA,800.0,lv,0.47
2020-07-15,68412,128098,Wisconsin,WI,797.0,lv,0.49
2020-07-15,67861,127048,Ohio,OH,1037.0,rv,0.45899999999999996
2020-07-15,67580,126440,National,NAT,673.0,lv,0.54
2020-07-16,70835,132614,National,NAT,25732.0,lv,0.516
2020-07-16,67599,126474,Ohio,OH,750.0,lv,0.5
2020-07-16,67600,126475,Pennsylvania,PA,750.0,lv,0.51
2020-07-16,67778,126859,National,NAT,12000.0,lv,0.5
2020-07-16,70835,132489,National,NAT,25732.0,rv,0.5217
2020-07-16,67627,126527,North Carolina,NC,700.0,lv,0.45520000000000005
2020-07-16,67906,127129,Michigan,MI,600.0,lv,0.525
2020-07-16,67622,126522,Georgia,GA,701.0,lv,0.45740000000000003
2020-07-16,67623,126523,Iowa,IA,701.0,lv,0.475
2020-07-16,67624,126524,Kentucky,KY,700.0,lv,0.3357
2020-07-16,67625,126525,Michigan,MI,700.0,lv,0.4536
2020-07-16,67626,126526,Montana,MT,701.0,lv,0.419
2020-07-16,67621,126521,Arizona,AZ,700.0,lv,0.4943
2020-07-16,68413,128099,Wisconsin,WI,797.0,lv,0.49
2020-07-17,67578,126433,South Carolina,SC,604.0,lv,0.46
2020-07-17,67758,126838,National,NAT,12000.0,lv,0.5
2020-07-17,70836,132490,National,NAT,25657.0,rv,0.5183
2020-07-17,67869,127068,Wisconsin,WI,600.0,lv,0.51
2020-07-17,68414,128100,Wisconsin,WI,797.0,lv,0.48
2020-07-17,70836,132615,National,NAT,25657.0,lv,0.5158
2020-07-18,68415,128101,Wisconsin,WI,797.0,lv,0.49
2020-07-18,68217,127770,National,NAT,1301.0,lv,0.5
2020-07-18,70837,132616,National,NAT,19993.0,lv,0.5172
2020-07-18,70837,132491,National,NAT,19993.0,rv,0.521
2020-07-18,67759,126839,National,NAT,12000.0,lv,0.5
2020-07-18,67614,126506,Arizona,AZ,960.0,v,0.49
2020-07-19,70838,132492,National,NAT,12553.0,rv,0.5268999999999999
2020-07-19,70838,132617,National,NAT,12553.0,lv,0.5221
2020-07-19,67760,126840,National,NAT,12000.0,lv,0.51
2020-07-19,67637,126549,National,NAT,1000.0,rv,0.55
2020-07-19,68416,128102,Wisconsin,WI,797.0,lv,0.48
2020-07-19,67606,126487,National,NAT,31310.0,rv,0.47
2020-07-19,67677,126709,South Carolina,SC,800.0,lv,0.43
2020-07-19,67844,126992,Virginia,VA,725.0,lv,0.5
2020-07-19,67673,126701,National,NAT,1117.0,rv,0.47
2020-07-20,67645,126561,Michigan,MI,756.0,rv,0.49
2020-07-20,67647,126563,Pennsylvania,PA,793.0,rv,0.5
2020-07-20,67761,126841,National,NAT,12000.0,lv,0.5
2020-07-20,70839,132493,National,NAT,13582.0,rv,0.5317000000000001
2020-07-20,70839,132618,National,NAT,13582.0,lv,0.5233
2020-07-20,67620,126520,National,NAT,2829.0,rv,0.45
2020-07-20,67780,126861,Massachusetts,MA,797.0,rv,0.55
2020-07-20,67646,126562,Minnesota,MN,776.0,rv,0.51
2020-07-20,67629,126529,Texas,TX,750.0,lv,0.4476
2020-07-20,67636,126545,Florida,FL,924.0,rv,0.51
2020-07-20,67660,126679,National,NAT,1057.0,a,0.46
2020-07-20,67628,126528,Pennsylvania,PA,700.0,lv,0.4702
2020-07-20,67630,126530,Wisconsin,WI,700.0,lv,0.46299999999999997
2020-07-20,67684,126743,South Carolina,SC,591.0,lv,0.45
2020-07-20,68417,128103,Wisconsin,WI,797.0,lv,0.48
2020-07-20,67617,126513,Texas,TX,880.0,rv,0.45
2020-07-21,67649,126573,National,NAT,739.0,a,0.4916
2020-07-21,67649,126574,National,NAT,652.0,rv,0.4978
2020-07-21,67613,126505,National,NAT,1222.0,rv,0.48
2020-07-21,67762,126842,National,NAT,12000.0,lv,0.5
2020-07-21,70840,132619,National,NAT,17583.0,lv,0.5186999999999999
2020-07-21,67605,126486,National,NAT,3744.0,rv,0.46
2020-07-21,67605,126512,National,NAT,4430.0,a,0.43
2020-07-21,67615,126507,National,NAT,2500.0,lv,0.46759999999999996
2020-07-21,68418,128104,Wisconsin,WI,797.0,lv,0.48
2020-07-21,70840,132494,National,NAT,17583.0,rv,0.5293
2020-07-22,67651,126606,Wisconsin,WI,796.0,lv,0.5
2020-07-22,67655,126610,Michigan,MI,754.0,lv,0.51
2020-07-22,67779,126860,National,NAT,12000.0,lv,0.51
2020-07-22,70841,132495,National,NAT,22716.0,rv,0.5242
2020-07-22,70841,132620,National,NAT,22716.0,lv,0.5146000000000001
2020-07-22,67971,127275,Nebraska CD-1,NE,400.0,lv,0.46
2020-07-22,67907,127130,Pennsylvania,PA,600.0,lv,0.5083
2020-07-22,67658,126651,National,NAT,1000.0,lv,0.53
2020-07-22,68419,128105,Wisconsin,WI,797.0,lv,0.47
2020-07-22,67665,126670,Arizona,AZ,826.0,rv,0.5
2020-07-22,67669,126680,North Carolina,NC,882.0,rv,0.51
2020-07-23,67851,127015,Minnesota,MN,1218.0,v,0.52
2020-07-23,67674,126705,National,NAT,1932.0,rv,0.55
2020-07-23,67674,126971,National,NAT,1786.0,lv,0.55
2020-07-23,68420,128106,Wisconsin,WI,797.0,lv,0.48
2020-07-23,70842,132496,National,NAT,21941.0,rv,0.5185
2020-07-23,70842,132621,National,NAT,21941.0,lv,0.509
2020-07-23,67833,126974,Florida,FL,625.0,lv,0.5
2020-07-23,67763,126844,National,NAT,12000.0,lv,0.51
2020-07-24,67764,126845,National,NAT,12000.0,lv,0.51
2020-07-24,67783,126866,Alaska,AK,885.0,v,0.44
2020-07-24,67784,126867,Colorado,CO,891.0,v,0.54
2020-07-24,67785,126868,Georgia,GA,722.0,v,0.46
2020-07-24,67786,126869,Iowa,IA,1118.0,v,0.47
2020-07-24,67787,126870,Maine,ME,962.0,v,0.53
2020-07-24,67788,126871,Montana,MT,917.0,v,0.45
2020-07-24,67789,126872,North Carolina,NC,884.0,v,0.49
2020-07-24,70843,132497,National,NAT,20777.0,rv,0.5097999999999999
2020-07-24,67659,126662,Pennsylvania,PA,1006.0,lv,0.48
2020-07-24,67666,126676,National,NAT,1401.0,lv,0.51
2020-07-24,67667,126677,Michigan,MI,1156.0,lv,0.48
2020-07-24,68421,128107,Wisconsin,WI,797.0,lv,0.49
2020-07-24,67668,126678,Ohio,OH,1211.0,lv,0.45
2020-07-24,67661,126664,Arizona,AZ,873.0,rv,0.49
2020-07-24,67662,126665,Florida,FL,880.0,rv,0.51
2020-07-24,67663,126666,Michigan,MI,927.0,rv,0.52
2020-07-24,67790,126874,Maine,ME,888.0,lv,0.5
2020-07-24,67791,126875,Maine CD-1,ME,425.0,lv,0.55
2020-07-24,67792,126876,Maine CD-2,ME,449.0,lv,0.45
2020-07-24,70843,132622,National,NAT,20777.0,lv,0.5029
2020-07-25,67765,126846,National,NAT,12000.0,lv,0.5
2020-07-25,70844,132498,National,NAT,16260.0,rv,0.5102
2020-07-25,68422,128108,Wisconsin,WI,797.0,lv,0.49
2020-07-25,70844,132623,National,NAT,16260.0,lv,0.502
2020-07-26,70845,132624,National,NAT,11226.0,lv,0.5067
2020-07-26,67766,126847,National,NAT,12235.0,lv,0.51
2020-07-26,67808,126902,Arizona,AZ,365.0,lv,0.47
2020-07-26,67809,126903,Florida,FL,685.0,lv,0.48
2020-07-26,67810,126904,Michigan,MI,413.0,lv,0.46
2020-07-26,67811,126905,North Carolina,NC,284.0,lv,0.49
2020-07-26,67812,126906,Pennsylvania,PA,382.0,lv,0.48
2020-07-26,67813,126907,Wisconsin,WI,392.0,lv,0.48
2020-07-26,70845,132499,National,NAT,11226.0,rv,0.5143
2020-07-26,67836,126979,Pennsylvania,PA,667.0,rv,0.5
2020-07-26,67694,126758,Texas,TX,2685.0,lv,0.47
2020-07-26,67686,126750,Colorado,CO,616.0,lv,0.52
2020-07-26,67687,126751,Florida,FL,3760.0,lv,0.49
2020-07-26,67688,126752,Georgia,GA,1337.0,lv,0.47
2020-07-26,67689,126753,Michigan,MI,1320.0,lv,0.52
2020-07-26,67690,126754,Minnesota,MN,662.0,lv,0.47
2020-07-26,67691,126755,North Carolina,NC,1504.0,lv,0.47
2020-07-26,67692,126756,Ohio,OH,1741.0,lv,0.45
2020-07-26,67693,126757,Pennsylvania,PA,2092.0,lv,0.5
2020-07-26,67696,126760,Wisconsin,WI,809.0,lv,0.5
2020-07-26,67695,126759,Virginia,VA,1156.0,lv,0.52
2020-07-26,67685,126749,Arizona,AZ,908.0,lv,0.49
2020-07-27,67885,127099,National,NAT,12000.0,lv,0.51
2020-07-27,70846,132500,National,NAT,11689.0,rv,0.5182
2020-07-27,70846,132625,National,NAT,11689.0,lv,0.511
2020-07-27,67878,127087,National,NAT,1504.0,rv,0.48
2020-07-27,67908,127131,Wisconsin,WI,600.0,lv,0.521
2020-07-27,67892,127106,California,CA,6756.0,lv,0.67
2020-07-27,68031,127404,National,NAT,1059.0,lv,0.51
2020-07-27,68423,128109,Wisconsin,WI,797.0,lv,0.5
2020-07-27,67806,126894,Washington,WA,534.0,lv,0.62
2020-07-28,70847,132501,National,NAT,15890.0,rv,0.5216
2020-07-28,67852,127017,National,NAT,891.0,a,0.5088
2020-07-28,67852,127018,National,NAT,794.0,rv,0.5175
2020-07-28,67815,126918,National,NAT,1115.0,a,0.57
2020-07-28,67820,126934,National,NAT,1260.0,rv,0.49
2020-07-28,67886,127100,National,NAT,12000.0,lv,0.51
2020-07-28,70847,132626,National,NAT,15890.0,lv,0.5149
2020-07-28,67815,126919,National,NAT,947.0,rv,0.57
2020-07-28,67832,126969,National,NAT,1039.0,a,0.385
2020-07-28,67832,126970,National,NAT,914.0,lv,0.475
2020-07-28,67823,126946,National,NAT,2500.0,lv,0.4829
2020-07-28,67847,126997,National,NAT,1160.0,rv,0.48
2020-07-28,68424,128110,Wisconsin,WI,797.0,lv,0.5
2020-07-28,67827,126998,New Hampshire,NH,1893.0,lv,0.53
2020-07-28,69452,129350,National,NAT,2093.0,a,0.45
2020-07-28,69452,129351,National,NAT,1863.0,rv,0.48
2020-07-29,67875,127081,Michigan,MI,876.0,v,0.49
2020-07-29,67887,127101,National,NAT,12000.0,lv,0.5
2020-07-29,69554,129583,Nebraska CD-2,NE,400.0,lv,0.51
2020-07-29,70848,132627,National,NAT,22144.0,lv,0.5054
2020-07-29,67928,127178,Kentucky,KY,3020.0,rv,0.45
2020-07-29,68425,128111,Wisconsin,WI,797.0,lv,0.5
2020-07-29,70848,132502,National,NAT,22144.0,rv,0.5159
2020-07-30,67854,127025,National,NAT,1088.0,rv,0.49
2020-07-30,67858,127040,National,NAT,964.0,lv,0.5325
2020-07-30,67940,127200,Oklahoma,OK,572.0,lv,0.36
2020-07-30,67888,127102,National,NAT,12000.0,lv,0.5
2020-07-30,70849,132628,National,NAT,23570.0,lv,0.5045000000000001
2020-07-30,67911,127137,Hawaii,HI,975.0,rv,0.56
2020-07-30,67954,127237,Iowa,IA,500.0,rv,0.4
2020-07-30,68426,128112,Wisconsin,WI,797.0,lv,0.51
2020-07-30,70849,132503,National,NAT,23570.0,rv,0.5177
2020-07-31,70409,131211,Pennsylvania,PA,4208.0,lv,0.5029
2020-07-31,70404,131257,Texas,TX,13721.0,rv,0.4868
2020-07-31,70405,131207,Tennessee,TN,2481.0,lv,0.37729999999999997
2020-07-31,70405,131258,Tennessee,TN,2481.0,rv,0.3987
2020-07-31,70406,131208,South Dakota,SD,396.0,lv,0.3522
2020-07-31,70406,131259,South Dakota,SD,396.0,rv,0.335
2020-07-31,70407,131209,South Carolina,SC,1700.0,lv,0.4448
2020-07-31,70407,131260,South Carolina,SC,1700.0,rv,0.4752
2020-07-31,70408,131210,Rhode Island,RI,253.0,lv,0.6007
2020-07-31,70404,131206,Texas,TX,13721.0,lv,0.46149999999999997
2020-07-31,70408,131261,Rhode Island,RI,253.0,rv,0.5868
2020-07-31,70409,131262,Pennsylvania,PA,4208.0,rv,0.5053
2020-07-31,70415,131269,New Jersey,NJ,2426.0,rv,0.6225
2020-07-31,70410,131263,Oregon,OR,1890.0,rv,0.597
2020-07-31,70411,131213,Oklahoma,OK,1410.0,lv,0.3435
2020-07-31,70412,131215,New York,NY,10280.0,lv,0.6332
2020-07-31,70412,131266,New York,NY,10280.0,rv,0.6327
2020-07-31,70413,131216,Nevada,NV,1021.0,lv,0.4657
2020-07-31,70413,131267,Nevada,NV,1021.0,rv,0.47100000000000003
2020-07-31,70414,131217,New Mexico,NM,904.0,lv,0.49450000000000005
2020-07-31,70414,131268,New Mexico,NM,904.0,rv,0.49369999999999997
2020-07-31,70415,131218,New Jersey,NJ,2426.0,lv,0.6085
2020-07-31,70403,131256,Utah,UT,1037.0,rv,0.3979
2020-07-31,70416,131219,New Hampshire,NH,574.0,lv,0.5974
2020-07-31,70416,131270,New Hampshire,NH,574.0,rv,0.5905
2020-07-31,70410,131212,Oregon,OR,1890.0,lv,0.611
2020-07-31,70403,131205,Utah,UT,1037.0,lv,0.3997
2020-07-31,70397,131199,Wyoming,WY,246.0,lv,0.27690000000000003
2020-07-31,70402,131204,Virginia,VA,3178.0,lv,0.5494
2020-07-31,70417,131220,Nebraska,NE,910.0,lv,0.4435
2020-07-31,67942,127215,Iowa,IA,200.0,lv,0.49
2020-07-31,67943,127216,Michigan,MI,200.0,lv,0.51
2020-07-31,67944,127217,Minnesota,MN,200.0,lv,0.54
2020-07-31,67945,127218,Wisconsin,WI,200.0,lv,0.53
2020-07-31,67985,127305,North Carolina,NC,934.0,v,0.49
2020-07-31,67889,127103,National,NAT,12000.0,lv,0.5
2020-07-31,70850,132504,National,NAT,23068.0,rv,0.5169
2020-07-31,70850,132629,National,NAT,23068.0,lv,0.503
2020-07-31,67859,127044,North Carolina,NC,1129.0,lv,0.48
2020-07-31,67860,127045,Georgia,GA,1109.0,lv,0.46
