,year,state_po,state_fips,office,d_prob
372,1998,IA,19,senate,0.30493392284264176
373,1998,KS,20,senate,0.3158782018491934
374,1998,KY,21,senate,0.49156986032997674
375,1998,LA,22,senate,0.6402439213137082
376,1998,MD,24,senate,0.705039712838992
377,1998,MO,29,senate,0.437711219216454
378,1998,NV,32,senate,0.47863783198428866
379,1998,NH,33,senate,0.28244083178686735
380,1998,NY,36,senate,0.47823102653632543
381,1998,NC,37,senate,0.511512849732847
382,1998,ND,38,senate,0.631553539122039
383,1998,OH,39,senate,0.43534112669345787
384,1998,OK,40,senate,0.3127764730788065
385,1998,OR,41,senate,0.6105361946844858
386,1998,PA,42,senate,0.34787467383759046
387,1998,SC,45,senate,0.5269820394120833
388,1998,SD,46,senate,0.6214313783091896
389,1998,UT,49,senate,0.329701015742288
390,1998,VT,50,senate,0.7221542170475995
391,1998,WA,53,senate,0.584139988064987
392,1998,WI,55,senate,0.5054752401700101
393,2000,CA,6,senate,0.5584281724250367
394,2000,CT,9,senate,0.632141122171711
395,2000,DE,10,senate,0.5552595927129939
396,2000,FL,12,senate,0.5104361118856235
397,2000,HI,15,senate,0.7268468822966064
398,2000,IN,18,senate,0.3185111567217926
399,2000,ME,23,senate,0.31058701596542293
400,2000,MD,24,senate,0.6317809150761878
401,2000,MA,25,senate,0.6910975959456455
402,2000,MI,26,senate,0.4947475636954328
403,2000,MN,27,senate,0.48834190252612086
404,2000,MS,28,senate,0.31594014549200117
405,2000,MO,29,senate,0.5046659321320502
406,2000,MT,30,senate,0.47237494563910193
407,2000,NE,31,senate,0.5099920560410197
408,2000,NV,32,senate,0.39658708070894977
409,2000,NJ,34,senate,0.5011294369196548
410,2000,NM,35,senate,0.6170109545634967
411,2000,NY,36,senate,0.5118660934970692
412,2000,OH,39,senate,0.35853840169519835
413,2000,PA,42,senate,0.4550908573306335
414,2000,RI,44,senate,0.411452065015472
415,2000,TN,47,senate,0.3220718723766769
416,2000,TX,48,senate,0.3230752442100816
417,2000,UT,49,senate,0.3151458222901271
418,2000,VT,50,senate,0.2542530329289428
419,2000,VA,51,senate,0.4768026057452799
420,2000,WA,53,senate,0.4873028493377087
421,2000,WV,54,senate,0.7775192757967578
422,2000,WI,55,senate,0.615427921056123
423,2000,WY,56,senate,0.22038388272902149
424,2002,AL,1,senate,0.39827704333185765
425,2002,AK,2,senate,0.10513269555822748
426,2002,AR,5,senate,0.5389562018651421
427,2002,CO,8,senate,0.45769242176653613
428,2002,DE,10,senate,0.5821990926074193
429,2002,GA,13,senate,0.4589585371952408
430,2002,ID,16,senate,0.3254851374637738
431,2002,IL,17,senate,0.6033426722277493
432,2002,IA,19,senate,0.5417765070986975
433,2002,KY,21,senate,0.3532479517162801
434,2002,ME,23,senate,0.41564352474455285
