year,state_po,state_fips,district,office,d_prob
2000,NC,37,4,house,0.6164574830453862
2000,NC,37,7,house,0.6974693685613019
2000,NC,37,8,house,0.43990583100695946
2000,NC,37,9,house,0.3004390280826584
2000,NC,37,10,house,0.2945133758279384
2000,NC,37,11,house,0.4213351753342068
2000,NC,37,12,house,0.6482136709635467
2000,ND,38,0,house,0.5292097543216013
2000,OH,39,1,house,0.4460776307910066
2000,OH,39,2,house,0.2309244399926497
2000,OH,39,3,house,0.8295612073914688
2000,OH,39,4,house,0.2900679826639899
2000,OH,39,5,house,0.255354647817868
2000,OH,39,6,house,0.5771571325247117
2000,OH,39,7,house,0.2508609085578853
2000,OH,39,8,house,0.2617142315724646
2000,OH,39,9,house,0.7480073492863737
2000,OH,39,10,house,0.7499854099795741
2000,OH,39,11,house,0.8481544447831996
2000,OH,39,12,house,0.4382617147456585
2000,OH,39,13,house,0.6458765353325889
2000,OH,39,14,house,0.6483780118911026
2000,OH,39,15,house,0.2789747607588561
2000,OH,39,16,house,0.26752986348122865
2000,OH,39,17,house,0.4995620171290742
2000,OH,39,18,house,0.33501194477918017
2000,OH,39,19,house,0.3194061120032116
2000,OK,40,1,house,0.29245768855778603
2000,OK,40,2,house,0.5489580987861544
2000,OK,40,4,house,0.3119692174586189
2000,OK,40,5,house,0.2717807184907817
2000,OK,40,6,house,0.3915347198094009
2000,OR,41,1,house,0.5828328188164904
2000,OR,41,2,house,0.26128862823553817
2000,OR,41,3,house,0.6676808243073303
2000,OR,41,4,house,0.6802535516121828
2000,OR,41,5,house,0.5676997835466392
2000,PA,42,1,house,0.8825062964120773
2000,PA,42,2,house,0.9800047905756312
2000,PA,42,3,house,0.6874562202758715
2000,PA,42,4,house,0.4099072589646285
2000,PA,42,6,house,0.6629281012346729
2000,PA,42,7,house,0.3518681269154498
2000,PA,42,8,house,0.3868381897801239
2000,PA,42,10,house,0.474200749757803
2000,PA,42,11,house,0.6642335398974061
2000,PA,42,12,house,0.7084312952389297
2000,PA,42,13,house,0.5276439832195728
2000,PA,42,14,house,1.0
2000,PA,42,15,house,0.4674957577721665
2000,PA,42,16,house,0.3305177673344876
2000,PA,42,17,house,0.28477881132059235
2000,PA,42,18,house,0.6941345935828639
2000,PA,42,19,house,0.2646864005092605
2000,PA,42,20,house,0.6437591763771774
2000,PA,42,21,house,0.3916518889919076
2000,RI,44,1,house,0.6663499792173861
2000,RI,44,2,house,0.6220700328106079
2000,SC,45,1,house,0.3569817581638914
2000,SC,45,2,house,0.4084199338686821
2000,SC,45,3,house,0.29291899233375895
2000,SC,45,5,house,0.5878343943142542
2000,SC,45,6,house,0.7176057802266348
2000,SD,46,0,house,0.2488268877020978
2000,TN,47,3,house,0.34614506257422123
2000,TN,47,4,house,0.3305201515673441
2000,TN,47,5,house,0.7248813934629224
2000,TN,47,6,house,0.6210431079187493
2000,TN,47,7,house,0.2914198714425868
2000,TN,47,8,house,0.7225716882067852
2000,TN,47,9,house,0.999748838377496
2000,TX,48,1,house,0.5577442317133039
2000,TX,48,2,house,0.9108706592853548
2000,TX,48,3,house,0.2567154262935429
2000,TX,48,4,house,0.6031429067546449
2000,TX,48,5,house,0.4443422708353499
2000,TX,48,7,house,0.24415007663128085
2000,TX,48,9,house,0.5920542635658915
2000,TX,48,10,house,0.8455223787635313
2000,TX,48,11,house,0.5483262318705356
2000,TX,48,12,house,0.3597990591540901
2000,TX,48,13,house,0.3114658260495773
2000,TX,48,14,house,0.4028923015400397
2000,TX,48,15,house,0.8847801540913921
2000,TX,48,16,house,0.6830003685956506
2000,TX,48,17,house,0.5902753998923838
2000,TX,48,18,house,0.7649293993433036
2000,TX,48,20,house,0.8769151696118264
2000,TX,48,21,house,0.22161038207435974
2000,TX,48,22,house,0.3615174798159732
2000,TX,48,23,house,0.3879675248074387
2000,TX,48,24,house,0.6178690370654335
2000,TX,48,25,house,0.6011262052322089
2000,TX,48,26,house,0.2560385000948278
2000,TX,48,27,house,0.633803516439853
2000,TX,48,28,house,0.8903804426442934
2000,TX,48,29,house,0.7331890019484737
2000,TX,48,30,house,0.9176368725884954
2000,UT,49,1,house,0.2720689062470159
2000,UT,49,2,house,0.5586303596673357
2000,UT,49,3,house,0.3730682373561184
2000,VA,51,1,house,0.3703186902598341
2000,VA,51,2,house,0.4796287348204472
2000,VA,51,3,house,0.9770804174688994
2000,VA,51,4,house,0.9890148258162016
2000,VA,51,5,house,0.30740697209750595
2000,VA,51,7,house,0.3297602217505931
2000,VA,51,8,house,0.6334052214707618
2000,VA,51,9,house,0.6984226969088924
2000,VA,51,11,house,0.343481446116361
2000,WA,53,1,house,0.5455194723354199
2000,WA,53,2,house,0.5000920935943789
2000,WA,53,3,house,0.5640194718818102
2000,WA,53,4,house,0.3725372601061658
2000,WA,53,5,house,0.3889233880277373
2000,WA,53,6,house,0.6472107823314868
2000,WA,53,7,house,0.7278534586865004
2000,WA,53,8,house,0.3563850740997324
2000,WA,53,9,house,0.616747790531957
2000,WV,54,1,house,0.8778206201128504
2000,WV,54,2,house,0.4591890867752937
2000,WV,54,3,house,0.9130583508514424
2000,WI,55,1,house,0.3331634125588944
2000,WI,55,2,house,0.5136440731201709
2000,WI,55,3,house,0.6373892407388361
2000,WI,55,4,house,0.6076615973111991
2000,WI,55,5,house,0.7768212926397798
2000,WI,55,6,house,0.3487781426316649
2000,WI,55,7,house,0.6326592554669788
2000,WI,55,8,house,0.25265272120129617
2000,WI,55,9,house,0.2588304400921303
2000,WY,56,0,house,0.28560797317155884
2002,AL,1,1,house,0.3777946912758063
2002,AL,1,2,house,0.2952411353177453
2002,AL,1,3,house,0.48200835434795797
2002,AL,1,5,house,0.7328394074939412
2002,AL,1,7,house,0.9243937489853224
2002,AK,2,0,house,0.1728268745197058
2002,AZ,4,1,house,0.4564163332131183
2002,AZ,4,2,house,0.3654702630416353
2002,AZ,4,3,house,0.30287445987505696
2002,AZ,4,4,house,0.6738363732687505
2002,AZ,4,5,house,0.3625126610604669
2002,AZ,4,6,house,0.31569622034451217
2002,AZ,4,7,house,0.5900325569747057
2002,AZ,4,8,house,0.3359211287844014
2002,AR,5,1,house,0.6683620360923023
2002,AR,5,2,house,0.9292177105437882
2002,AR,5,4,house,0.6056232503277867
2002,CA,6,1,house,0.6407059865238425
2002,CA,6,2,house,0.2930692516132637
2002,CA,6,3,house,0.3444320175663612
2002,CA,6,4,house,0.3188537718922041
2002,CA,6,5,house,0.7047226740032528
2002,CA,6,6,house,0.6668639025018729
2002,CA,6,7,house,0.7071240677574145
2002,CA,6,8,house,0.7958314894571836
2002,CA,6,9,house,0.8141351689761978
2002,CA,6,10,house,0.7559346160517234
2002,CA,6,11,house,0.3968532272528685
2002,CA,6,12,house,0.6813412997470707
2002,CA,6,13,house,0.7105887958725959
2002,CA,6,14,house,0.6818287724693903
2002,CA,6,15,house,0.65765061418412
2002,CA,6,16,house,0.670179467708777
2002,CA,6,17,house,0.6807416139749223
2002,CA,6,18,house,0.5126331061290411
2002,CA,6,19,house,0.3003954322505418
2002,CA,6,20,house,0.6369800722214792
2002,CA,6,21,house,0.26235527142143994
2002,CA,6,22,house,0.2373192926925769
2002,CA,6,23,house,0.5902528633600868
2002,CA,6,24,house,0.3175842945634196
2002,CA,6,25,house,0.3110442671470853
2002,CA,6,26,house,0.3349227579749883
2002,CA,6,27,house,0.6196287584134895
2002,CA,6,28,house,0.7139635716083077
2002,CA,6,29,house,0.6255995919072577
2002,CA,6,30,house,0.7037118856853437
2002,CA,6,31,house,0.811519414660262
2002,CA,6,32,house,0.6879488475416965
2002,CA,6,33,house,0.8254945166274092
2002,CA,6,34,house,0.7403682547399125
2002,CA,6,35,house,0.7751132142130676
2002,CA,6,36,house,0.6135470361945308
2002,CA,6,37,house,0.7291523008320692
2002,CA,6,38,house,0.7111454440114965
2002,CA,6,39,house,0.5480670400436306
2002,CA,6,40,house,0.29467513648804905
2002,CA,6,41,house,0.2962747080046926
2002,CA,6,42,house,0.28978422813709154
2002,CA,6,43,house,0.6639449809774656
2002,CA,6,44,house,0.3156238845122569
2002,CA,6,45,house,0.3272000179730853
2002,CA,6,46,house,0.3454457776643123
2002,CA,6,47,house,0.6056171449742085
2002,CA,6,48,house,0.2843680555168784
2002,CA,6,50,house,0.32342024655329155
2002,CA,6,51,house,0.5792658604687363
2002,CA,6,52,house,0.2575350570972132
2002,CA,6,53,house,0.6218970562919608
2002,CO,8,1,house,0.6626923396329383
2002,CO,8,2,house,0.6009283677659812
2002,CO,8,3,house,0.31270071385315545
2002,CO,8,4,house,0.4167512085923174
2002,CO,8,5,house,0.2468471980809738
2002,CO,8,6,house,0.3003229460086484
2002,CO,8,7,house,0.472399770938055
2002,CT,9,1,house,0.6678533179961128
2002,CT,9,2,house,0.45909869742248105
2002,CT,9,3,house,0.6557745840616301
2002,CT,9,4,house,0.3556788753237144
2002,CT,9,5,house,0.4326295988618026
2002,DE,10,0,house,0.2671176200170749
2002,FL,12,1,house,0.25398531955860937
2002,FL,12,2,house,0.6690321360892371
2002,FL,12,3,house,0.5928571907273495
2002,FL,12,5,house,0.46239265562235204
2002,FL,12,6,house,0.34644716918417845
2002,FL,12,7,house,0.4042231266057815
2002,FL,12,8,house,0.34863077280111393
2002,FL,12,9,house,0.2853194828866536
2002,FL,12,11,house,1.0
2002,FL,12,13,house,0.4520682875705747
2002,FL,12,15,house,0.3684728086708618
2002,FL,12,17,house,0.999358647713096
2002,FL,12,18,house,0.2860862424642993
2002,FL,12,19,house,0.7215915368467573
2002,FL,12,20,house,1.0
2002,FL,12,22,house,0.3835064366810216
2002,FL,12,23,house,0.7748797632260451
2002,FL,12,24,house,0.3816176571201817
2002,FL,12,25,house,0.35352522077060394
2002,GA,13,1,house,0.2785638227536242
2002,GA,13,2,house,1.0
2002,GA,13,3,house,0.5051185850194292
2002,GA,13,4,house,0.7702924037664685
2002,GA,13,5,house,1.0
2002,GA,13,6,house,0.2012611794127847
2002,GA,13,7,house,0.21078690218656493
2002,GA,13,8,house,0.2166913102508149
2002,GA,13,9,house,0.2715743087183304
2002,GA,13,11,house,0.4835607063689245
2002,GA,13,12,house,0.448088443757435
2002,GA,13,13,house,0.5962645636029161
2002,HI,15,1,house,0.7285498497784024
2002,HI,15,2,house,0.5616202977947125
2002,ID,16,1,house,0.3893888163926633
2002,ID,16,2,house,0.290468720145614
2002,IL,17,1,house,0.8116696432460687
2002,IL,17,2,house,0.8230150535296995
2002,IL,17,3,house,1.0
2002,IL,17,4,house,0.7967886597328222
2002,IL,17,5,house,0.6680716279361495
2002,IL,17,6,house,0.3490958866292445
2002,IL,17,7,house,0.8321448394024953
2002,IL,17,8,house,0.4256475778359027
2002,IL,17,9,house,0.7027055841171315
2002,IL,17,10,house,0.3119131565290432
2002,IL,17,11,house,0.3568014087060103
2002,IL,17,12,house,0.6924534259551626
2002,IL,17,13,house,0.2974045263449387
2002,IL,17,14,house,0.2586325076907048
2002,IL,17,15,house,0.31038588305899323
2002,IL,17,16,house,0.2938562811462344
2002,IL,17,17,house,0.6241920908394397
2002,IL,17,19,house,0.4520621909167883
2002,IN,18,1,house,0.6693977544389428
2002,IN,18,3,house,0.3445220523034528
2002,IN,18,4,house,0.2614677737836059
2002,IN,18,5,house,0.2517750410052542
2002,IN,18,6,house,0.3440343005499507
2002,IN,18,7,house,0.531253428414701
2002,IN,18,8,house,0.4602338423249423
2002,IN,18,9,house,0.5115132014161953
2002,IA,19,1,house,0.4264538952940877
2002,IA,19,2,house,0.4574337141781427
2002,IA,19,3,house,0.5341435747852861
2002,IA,19,4,house,0.4307172611422661
2002,IA,19,5,house,0.3778211888913887
2002,KS,20,2,house,0.3752067760940766
2002,KS,20,3,house,0.5018255245249306
2002,KS,20,4,house,0.3699983766488796
2002,KY,21,1,house,0.3474533479083549
2002,KY,21,2,house,0.2917441913232892
2002,KY,21,3,house,0.4838873027929839
2002,KY,21,4,house,0.5111130520860628
2002,KY,21,5,house,0.2170562868815252
2002,LA,22,2,house,0.20034328484200456
2002,LA,22,2,house,0.6352879934719604
2002,LA,22,4,house,0.26447127607078386
2002,LA,22,5,house,0.5028238104625946
2002,LA,22,7,house,0.8681923486318953
2002,ME,23,1,house,0.638066058829834
2002,ME,23,2,house,0.5200674626307756
2002,MD,24,1,house,0.23195327813112526
2002,MD,24,2,house,0.5430570395331634
2002,MD,24,3,house,0.657850978265781
2002,MD,24,4,house,0.7895687013057117
2002,MD,24,5,house,0.6936107716063354
2002,MD,24,6,house,0.3382945389435989
2002,MD,24,7,house,0.7359453117028875
2002,MD,24,8,house,0.5174378595612321
2002,MA,25,1,house,0.6495316093037283
2002,MA,25,2,house,0.7356761215934925
2002,MA,25,3,house,0.7333681890119829
2002,MA,25,4,house,0.7509866235098933
2002,MA,25,5,house,0.5726607545018736
2002,MA,25,6,house,0.6442121747796272
2002,MA,25,7,house,0.7244007745336062
2002,MA,25,8,house,0.7202712100139083
2002,MA,25,9,house,0.7125020138553246
2002,MA,25,10,house,0.6588978299948167
2002,MI,26,1,house,0.6767391001719902
2002,MI,26,2,house,0.27701687250736856
2002,MI,26,3,house,0.2832331909254986
2002,MI,26,4,house,0.3017298568441665
2002,MI,26,5,house,0.915598913112456
2002,MI,26,6,house,0.2931227079780075
2002,MI,26,7,house,0.3861347620759446
2002,MI,26,8,house,0.3075495344692255
2002,MI,26,9,house,0.3987812911725955
2002,MI,26,10,house,0.35520080395338544
2002,MI,26,11,house,0.3965518023638302
2002,MI,26,12,house,0.6825708862720793
2002,MI,26,13,house,0.9160837040798538
2002,MI,26,14,house,0.8320638229634381
2002,MI,26,15,house,0.7220767680614398
2002,MN,27,1,house,0.34650841034355706
2002,MN,27,2,house,0.4222303562713519
2002,MN,27,3,house,0.27876428846322643
2002,MN,27,3,house,0.7201925608842137
2002,MN,27,4,house,0.622200801391094
2002,MN,27,5,house,0.6702502519708416
2002,MN,27,6,house,0.35062231998663473
2002,MN,27,7,house,0.652705194909763
2002,MN,27,8,house,0.6864660780259992
2002,MS,28,1,house,0.24196096341162115
2002,MS,28,2,house,0.551444342226311
2002,MS,28,3,house,0.3476324543351388
2002,MS,28,4,house,0.7521066548051498
2002,MO,29,1,house,0.7010860746905342
2002,MO,29,2,house,0.31034690629671896
2002,MO,29,3,house,0.5905944566362784
2002,MO,29,4,house,0.6763953233953901
2002,MO,29,5,house,0.6587902259798998
2002,MO,29,6,house,0.3517838606743301
2002,MO,29,7,house,0.2299775346112087
2002,MO,29,8,house,0.2691468290843825
2002,MO,29,9,house,0.2854687682428488
2002,MT,30,0,house,0.3266711135122736
2002,NE,31,2,house,0.329847761488304
2002,NV,32,1,house,0.5292471773264427
2002,NV,32,2,house,0.19960465474339809
2002,NV,32,3,house,0.3724091310323251
2002,NH,33,1,house,0.38482433656024895
2002,NH,33,2,house,0.4085642294631891
2002,NJ,34,1,house,0.927368348948542
2002,NJ,34,2,house,0.2827919596680075
2002,NJ,34,3,house,0.3392238812263161
2002,NJ,34,4,house,0.32109396962725395
2002,NJ,34,5,house,0.3828051898664505
2002,NJ,34,6,house,0.6645987126804611
2002,NJ,34,7,house,0.4091703915804199
2002,NJ,34,8,house,0.6683482654245594
2002,NJ,34,9,house,0.6976349895111928
2002,NJ,34,10,house,0.8445176167119379
2002,NJ,34,11,house,0.26392382321236074
2002,NJ,34,12,house,0.6103556515814178
2002,NJ,34,13,house,0.7829636259718972
2002,NM,35,1,house,0.44658128306687095
2002,NM,35,2,house,0.43717035352929134
2002,NM,35,3,house,1.0
2002,NY,36,1,house,0.4555256819582143
2002,NY,36,2,house,0.4734010348723262
2002,NY,36,3,house,0.2466054377297425
2002,NY,36,4,house,0.4743111071660389
2002,NY,36,5,house,0.5180991554983012
2002,NY,36,6,house,0.6145522187840956
2002,NY,36,7,house,0.4697617768912076
2002,NY,36,8,house,0.5085325196360965
2002,NY,36,9,house,0.4761245674740485
2002,NY,36,10,house,0.615058135084332
2002,NY,36,11,house,0.5703173511000722
2002,NY,36,12,house,0.5168288798442754
2002,NY,36,13,house,0.22089542578839214
2002,NY,36,14,house,0.5608551112752793
2002,NY,36,15,house,0.6046781789638932
2002,NY,36,16,house,0.6170622275473526
2002,NY,36,17,house,0.5088392745984978
2002,NY,36,18,house,0.5020366491595533
2002,NY,36,19,house,0.2362729747054929
2002,NY,36,20,house,0.2061617550576541
2002,NY,36,21,house,0.542624078458182
2002,NY,36,22,house,0.4802388295686817
2002,NY,36,25,house,0.2453951003868116
2002,NY,36,26,house,0.19224838079572326
2002,NY,36,27,house,0.2254318776484243
2002,NY,36,28,house,0.5242337569835511
2002,NY,36,29,house,0.17867781879081587
2002,NC,37,1,house,0.6373762460915318
2002,NC,37,2,house,0.6535995926467516
2002,NC,37,4,house,0.6118372939096304
2002,NC,37,5,house,0.2981006633169922
2002,NC,37,7,house,0.7113120597165384
2002,NC,37,8,house,0.4462453918897259
2002,NC,37,9,house,0.25833966594810875
2002,NC,37,10,house,0.3784767906193015
2002,NC,37,11,house,0.4284781963808959
2002,NC,37,12,house,0.6534095041622862
2002,NC,37,13,house,0.5472090358487478
2002,ND,38,0,house,0.5240574817123317
2002,OH,39,1,house,0.3520078629598428
2002,OH,39,2,house,0.25947259807675943
2002,OH,39,3,house,0.4122484219614532
2002,OH,39,4,house,0.32480152143455976
2002,OH,39,5,house,0.275542617952341
2002,OH,39,6,house,0.5947968582835373
2002,OH,39,7,house,0.27183354013553496
2002,OH,39,8,house,0.29189272157316504
2002,OH,39,9,house,0.7399184185052345
2002,OH,39,10,house,0.7405717345729651
2002,OH,39,11,house,0.7633432851456107
2002,OH,39,12,house,0.3561415385631491
2002,OH,39,13,house,0.6896716036371383
2002,OH,39,14,house,0.2781855643551606
2002,OH,39,15,house,0.3341108697123936
2002,OH,39,16,house,0.3113102379258724
2002,OH,39,17,house,0.5113930493734906
2002,OK,40,1,house,0.4217115210160266
2002,OK,40,2,house,0.7412188986877595
2002,OK,40,4,house,0.4617492693680666
2002,OK,40,5,house,0.32405883589420204
2002,OR,41,1,house,0.6268589625098725
2002,OR,41,2,house,0.2576104707393255
2002,OR,41,3,house,0.6675163952216601
2002,OR,41,4,house,0.6381864346954809
2002,OR,41,5,house,0.5474860557293758
2002,PA,42,1,house,0.8642729673781141
2002,PA,42,2,house,0.877700147426447
2002,PA,42,4,house,0.3544392685121997
2002,PA,42,6,house,0.486285315004138
2002,PA,42,7,house,0.3390768507935361
2002,PA,42,8,house,0.3739953948951087
2002,PA,42,9,house,0.28915235431715364
2002,PA,42,11,house,0.556047801203926
2002,PA,42,12,house,0.7347954185105426
2002,PA,42,13,house,0.5094941637914352
2002,PA,42,14,house,0.999278838362558
2002,PA,42,15,house,0.426362593397122
2002,PA,42,17,house,0.5140965070470115
2002,PA,42,18,house,0.398552287696452
2002,RI,44,1,house,0.5987821507795366
2002,RI,44,2,house,0.7628677554389481
2002,SC,45,3,house,0.3128202250343725
2002,SC,45,4,house,0.2900623953736113
2002,SC,45,5,house,0.858704533288254
2002,SC,45,6,house,0.6695001935890249
2002,SD,46,0,house,0.4560591165193011
2002,TN,47,2,house,0.19913324479382305
2002,TN,47,3,house,0.3382225263194209
2002,TN,47,4,house,0.5208301682040152
2002,TN,47,5,house,0.6372845054597802
2002,TN,47,6,house,0.6593498772716013
2002,TN,47,7,house,0.26483191687376634
2002,TN,47,8,house,0.7013811990236352
2002,TN,47,9,house,0.8380978788298905
2002,TX,48,1,house,0.5644611142330663
2002,TX,48,2,house,0.6084796549490751
2002,TX,48,3,house,0.2433158376207561
2002,TX,48,4,house,0.5782095849303265
2002,TX,48,5,house,0.4026217228464419
2002,TX,48,6,house,0.27679121173881505
2002,TX,48,9,house,0.5860446883575069
2002,TX,48,10,house,0.843714976700289
2002,TX,48,11,house,0.5155291080168718
2002,TX,48,13,house,0.20726468772200052
2002,TX,48,14,house,0.31909163694592035
2002,TX,48,15,house,1.0
2002,TX,48,16,house,1.0
2002,TX,48,17,house,0.5136382505921712
2002,TX,48,18,house,0.7691311294851311
2002,TX,48,20,house,1.0
2002,TX,48,21,house,0.2530741626255668
2002,TX,48,22,house,0.3502300671343441
2002,TX,48,23,house,0.4720428821935278
2002,TX,48,24,house,0.6466419827448757
2002,TX,48,25,house,0.5475948538656287
2002,TX,48,26,house,0.2276260338357279
2002,TX,48,27,house,0.6109937705531642
2002,TX,48,28,house,0.7109440350527784
2002,TX,48,29,house,0.9516495144471182
2002,TX,48,30,house,0.7426325145847418
2002,TX,48,31,house,0.2736060538505363
2002,TX,48,32,house,0.3034847398953361
2002,UT,49,1,house,0.36844804137961773
2002,UT,49,2,house,0.4942659015252256
2002,UT,49,3,house,0.2898472432847575
2002,VA,51,3,house,0.9609983200289878
2002,VA,51,5,house,0.36480001065012346
2002,VA,51,7,house,0.3046100265786821
2002,VA,51,8,house,0.5981350298895802
2002,VA,51,9,house,0.6575964463836302
2002,VA,51,10,house,0.2813105219193763
2002,WA,53,1,house,0.5564296653238001
2002,WA,53,2,house,0.5007123423200593
2002,WA,53,3,house,0.6168965856131258
2002,WA,53,4,house,0.3310407899696593
2002,WA,53,5,house,0.32205534847391265
2002,WA,53,6,house,0.6419946651463012
2002,WA,53,7,house,0.7407477618801629
2002,WA,53,8,house,0.3734280866550274
2002,WA,53,9,house,0.5852116547553601
2002,WV,54,1,house,0.9971238798860338
2002,WV,54,2,house,0.3995698819619248
2002,WV,54,3,house,0.7021965891274438
2002,WI,55,1,house,0.30628484322645283
2002,WI,55,2,house,0.6600905379734044
2002,WI,55,3,house,0.6282355535739114
2002,WI,55,4,house,0.8632212609732116
2002,WI,55,7,house,0.6420740935710996
2002,WI,55,8,house,0.2389390202758889
2002,WY,56,0,house,0.3621206464930388
2004,AL,1,1,house,0.3681475443244345
2004,AL,1,2,house,0.2845850121195255
2004,AL,1,3,house,0.3874947108029815
2004,AL,1,4,house,0.2513569316919804
2004,AL,1,5,house,0.7296875397064536
2004,AL,1,7,house,0.7497118190959704
2004,AK,2,0,house,0.22358298110641475
2004,AZ,4,1,house,0.362248422149508
2004,AZ,4,2,house,0.3845501122436923
2004,AZ,4,4,house,0.7011915257164151
2004,AZ,4,5,house,0.3819415164529285
2004,AZ,4,7,house,0.6205532470345481
2004,AZ,4,8,house,0.3619954636582403
2004,AR,5,1,house,0.6656773685763946
2004,AR,5,2,house,0.5816928457501637
2004,AR,5,3,house,0.3809337415021252
2004,AR,5,4,house,1.0
2004,CA,6,1,house,0.669206385106601
2004,CA,6,2,house,0.3314992163095706
2004,CA,6,3,house,0.34843053857381223
2004,CA,6,4,house,0.34606284015334343
2004,CA,6,5,house,0.7136157032272076
2004,CA,6,6,house,0.7264901320961155
2004,CA,6,7,house,0.76082306853888
2004,CA,6,8,house,0.8294959713253155
2004,CA,6,9,house,0.8454785346554841
2004,CA,6,10,house,0.6571400832077785
2004,CA,6,11,house,0.3877208807908103
2004,CA,6,12,house,0.6803352348980004
2004,CA,6,13,house,0.7161464136964456
2004,CA,6,14,house,0.6976722873900293
2004,CA,6,15,house,0.7202875831630415
2004,CA,6,16,house,0.7089164531684596
2004,CA,6,17,house,0.6672998096091388
2004,CA,6,18,house,0.6748771998308448
2004,CA,6,19,house,0.27223459602829164
2004,CA,6,20,house,0.5340260513323296
2004,CA,6,21,house,0.2682786054129943
2004,CA,6,23,house,0.6302983663327835
2004,CA,6,24,house,0.33897488553966904
2004,CA,6,25,house,0.35577731557286363
2004,CA,6,26,house,0.4280215121393911
2004,CA,6,27,house,0.6227497291225559
2004,CA,6,28,house,0.7095132607224169
2004,CA,6,29,house,0.6462733039374952
2004,CA,6,30,house,0.7124252417416578
2004,CA,6,31,house,0.8021021263609518
2004,CA,6,32,house,0.8501419947768756
2004,CA,6,33,house,0.8857599541191841
2004,CA,6,34,house,0.7449233638429434
2004,CA,6,35,house,0.8052644702602825
2004,CA,6,36,house,0.6195931881136189
2004,CA,6,37,house,0.7505337358986344
2004,CA,6,38,house,1.0
2004,CA,6,39,house,0.6069930409058946
2004,CA,6,40,house,0.3206796103101228
2004,CA,6,42,house,0.31863834976120314
2004,CA,6,43,house,0.6636654080743538
2004,CA,6,44,house,0.3500131039476197
2004,CA,6,45,house,0.33392771920690695
2004,CA,6,46,house,0.3257399978315082
2004,CA,6,47,house,0.6038075802285283
2004,CA,6,48,house,0.3215331829808301
2004,CA,6,49,house,0.3490899296141584
2004,CA,6,50,house,0.3649491234861472
2004,CA,6,51,house,0.6161080059044997
2004,CA,6,52,house,0.27577936766407063
2004,CA,6,53,house,0.6613603930706841
2004,CO,8,1,house,0.7349758642587649
2004,CO,8,2,house,0.6720238941829043
2004,CO,8,3,house,0.5055228786152296
2004,CO,8,4,house,0.4478165946011409
2004,CO,8,5,house,0.2703734246035511
2004,CO,8,6,house,0.3909811847118446
2004,CO,8,7,house,0.4279314186080303
2004,CT,9,1,house,0.7298084088648069
2004,CT,9,2,house,0.4576557096242648
2004,CT,9,3,house,0.7243772113510001
2004,CT,9,4,house,0.4756490045731183
2004,CT,9,5,house,0.3817343940422176
2004,DE,10,0,house,0.29691752447022146
2004,FL,12,1,house,0.2345637475332406
2004,FL,12,2,house,0.6164679329759287
2004,FL,12,3,house,0.992403362502584
2004,FL,12,5,house,0.3405873444393231
2004,FL,12,6,house,0.3558912073398749
2004,FL,12,8,house,0.3947746639725907
2004,FL,12,10,house,0.3067198067147872
2004,FL,12,11,house,0.8581490149050702
2004,FL,12,12,house,0.3511074740466888
2004,FL,12,13,house,0.4469919114615693
2004,FL,12,14,house,0.3240709263003453
2004,FL,12,15,house,0.3464709281014892
2004,FL,12,16,house,0.3195827151920709
2004,FL,12,17,house,0.9959091314428392
2004,FL,12,18,house,0.3527315165278829
2004,FL,12,19,house,1.0
2004,FL,12,20,house,0.7018699891339462
2004,FL,12,22,house,0.35294692983314097
2004,FL,12,23,house,1.0
2004,GA,13,2,house,0.6678552528143288
2004,GA,13,3,house,0.628832345829411
2004,GA,13,4,house,0.6375713649431105
2004,GA,13,5,house,1.0
2004,GA,13,8,house,0.2444978682144802
2004,GA,13,9,house,0.2570560693272657
2004,GA,13,11,house,0.4260415527350716
2004,GA,13,12,house,0.5181144805837703
2004,GA,13,13,house,1.0
2004,HI,15,1,house,0.6296717128430167
2004,HI,15,2,house,0.6277019996327493
2004,ID,16,1,house,0.30452226974202
2004,ID,16,2,house,0.2926302873607292
2004,IL,17,1,house,0.848609116259717
2004,IL,17,2,house,0.8849163202217247
2004,IL,17,3,house,0.7263737410635078
2004,IL,17,4,house,0.8371370123539659
2004,IL,17,5,house,0.7617948348001732
2004,IL,17,6,house,0.4417086170565821
2004,IL,17,7,house,0.8613244733890066
2004,IL,17,8,house,0.5169956322833801
2004,IL,17,9,house,0.7574292294861656
2004,IL,17,10,house,0.3585618208166643
2004,IL,17,11,house,0.4132865473284513
2004,IL,17,12,house,0.6946148340810306
2004,IL,17,13,house,0.3497625781675705
2004,IL,17,14,house,0.31370877625282945
2004,IL,17,15,house,0.3894748388114033
2004,IL,17,16,house,0.3091620859617452
2004,IL,17,17,house,0.6067605633802817
2004,IL,17,18,house,0.29762512394544777
2004,IL,17,19,house,0.3064233121259188
2004,IN,18,1,house,0.6828571866005266
2004,IN,18,2,house,0.4453856682924948
2004,IN,18,3,house,0.3078575726614463
2004,IN,18,4,house,0.2829763329150495
2004,IN,18,5,house,0.2595684800055283
2004,IN,18,6,house,0.3128958386173079
2004,IN,18,7,house,0.5435331018259214
2004,IN,18,8,house,0.4454978040751087
2004,IN,18,9,house,0.4896247087057842
2004,IA,19,1,house,0.4326435767133017
2004,IA,19,2,house,0.3915052971011835
2004,IA,19,3,house,0.5520752894166976
2004,IA,19,4,house,0.3902361156852597
2004,IA,19,5,house,0.3664362602828705
2004,KS,20,2,house,0.4127620263826434
