state_po,year,unemployment_rate
AR,2014,6.016666666666667
AR,2015,5.008333333333333
AR,2016,3.9666666666666655
AR,2017,3.6833333333333336
AR,2018,3.641666666666668
AR,2019,3.5500000000000003
AR,2020,6.9222222222222225
CA,1976,9.108333333333333
CA,1977,8.333333333333332
CA,1978,7.158333333333332
CA,1979,6.241666666666667
CA,1980,6.8500000000000005
CA,1981,7.383333333333333
CA,1982,9.958333333333334
CA,1983,9.808333333333334
CA,1984,7.758333333333334
CA,1985,7.175
CA,1986,6.749999999999999
CA,1987,5.808333333333334
CA,1988,5.291666666666666
CA,1989,5.125000000000002
CA,1990,5.783333333333334
CA,1991,7.716666666666666
CA,1992,9.3
CA,1993,9.483333333333333
CA,1994,8.591666666666667
CA,1995,7.8583333333333325
CA,1996,7.258333333333335
CA,1997,6.3583333333333325
CA,1998,5.95
CA,1999,5.233333333333333
CA,2000,4.958333333333333
CA,2001,5.433333333333334
CA,2002,6.65
CA,2003,6.799999999999998
CA,2004,6.208333333333332
CA,2005,5.399999999999999
CA,2006,4.916666666666666
CA,2007,5.375
CA,2008,7.291666666666668
CA,2009,11.141666666666667
CA,2010,12.225
CA,2011,11.70833333333333
CA,2012,10.375000000000002
CA,2013,8.941666666666666
CA,2014,7.5
CA,2015,6.208333333333332
CA,2016,5.491666666666666
CA,2017,4.791666666666667
CA,2018,4.258333333333334
CA,2019,4.05
CA,2020,10.744444444444444
CO,1976,5.808333333333334
CO,1977,6.366666666666666
CO,1978,5.5166666666666675
CO,1979,4.741666666666667
CO,1980,5.808333333333333
CO,1981,5.733333333333333
CO,1982,7.333333333333335
CO,1983,7.1083333333333325
CO,1984,5.441666666666667
CO,1985,6.075
CO,1986,7.508333333333333
CO,1987,7.533333333333334
CO,1988,6.5
CO,1989,5.633333333333334
CO,1990,5.233333333333333
CO,1991,5.258333333333334
CO,1992,6.0
CO,1993,5.324999999999998
CO,1994,4.233333333333333
CO,1995,4.008333333333335
CO,1996,4.241666666666666
CO,1997,3.45
CO,1998,3.6
CO,1999,3.075
CO,2000,2.7583333333333333
CO,2001,3.816666666666667
CO,2002,5.525000000000001
CO,2003,5.949999999999998
CO,2004,5.474999999999999
CO,2005,5.025
CO,2006,4.308333333333334
CO,2007,3.725
CO,2008,4.8500000000000005
CO,2009,7.300000000000002
CO,2010,8.725000000000001
CO,2011,8.358333333333334
CO,2012,7.8916666666666675
CO,2013,6.849999999999999
CO,2014,4.991666666666666
CO,2015,3.883333333333333
CO,2016,3.2999999999999994
CO,2017,2.791666666666666
CO,2018,3.158333333333333
CO,2019,2.7583333333333333
CO,2020,7.0777777777777775
CT,1976,9.275
CT,1977,6.991666666666667
CT,1978,5.2250000000000005
CT,1979,5.15
CT,1980,5.808333333333335
CT,1981,6.166666666666668
CT,1982,6.8666666666666645
CT,1983,6.008333333333333
CT,1984,4.666666666666667
CT,1985,4.716666666666668
CT,1986,3.8416666666666655
CT,1987,3.35
CT,1988,2.966666666666667
CT,1989,3.75
CT,1990,5.125
CT,1991,6.533333333333334
CT,1992,7.541666666666665
CT,1993,6.625
CT,1994,5.616666666666667
CT,1995,5.491666666666666
CT,1996,5.5
CT,1997,5.0
CT,1998,3.441666666666667
CT,1999,2.875
CT,2000,2.408333333333333
CT,2001,3.1166666666666667
CT,2002,4.308333333333334
CT,2003,5.408333333333332
CT,2004,4.958333333333332
CT,2005,4.875
CT,2006,4.333333333333333
CT,2007,4.4750000000000005
CT,2008,5.666666666666668
CT,2009,7.925000000000002
CT,2010,9.133333333333336
CT,2011,8.825
CT,2012,8.350000000000001
CT,2013,7.808333333333333
CT,2014,6.625
CT,2015,5.725000000000001
CT,2016,5.166666666666667
CT,2017,4.7
CT,2018,4.158333333333332
CT,2019,3.7416666666666663
CT,2020,7.222222222222223
DE,1976,8.816666666666666
DE,1977,8.458333333333332
DE,1978,7.408333333333334
DE,1979,7.2
DE,1980,7.6083333333333325
DE,1981,7.85
DE,1982,8.366666666666665
DE,1983,7.741666666666667
DE,1984,6.308333333333333
DE,1985,5.141666666666667
DE,1986,4.333333333333334
DE,1987,3.1
DE,1988,3.1333333333333337
DE,1989,3.4916666666666667
DE,1990,4.708333333333333
DE,1991,6.208333333333332
DE,1992,5.416666666666668
DE,1993,5.058333333333334
DE,1994,4.783333333333333
DE,1995,4.325
DE,1996,5.091666666666667
DE,1997,4.008333333333334
DE,1998,3.7083333333333335
DE,1999,3.4083333333333328
DE,2000,3.7583333333333333
DE,2001,3.4916666666666667
DE,2002,4.016666666666667
DE,2003,4.241666666666666
DE,2004,3.9916666666666667
DE,2005,4.141666666666667
DE,2006,3.591666666666667
DE,2007,3.441666666666667
DE,2008,4.966666666666666
DE,2009,8.258333333333333
DE,2010,8.416666666666666
DE,2011,7.5
DE,2012,7.208333333333332
DE,2013,6.691666666666666
DE,2014,5.716666666666666
DE,2015,4.858333333333333
DE,2016,4.525
DE,2017,4.466666666666666
DE,2018,3.783333333333333
DE,2019,3.766666666666666
DE,2020,9.322222222222225
FL,1976,9.108333333333333
FL,1977,8.174999999999999
FL,1978,6.708333333333335
FL,1979,5.949999999999998
FL,1980,6.091666666666668
FL,1981,6.65
FL,1982,8.441666666666666
FL,1983,8.516666666666667
FL,1984,6.383333333333333
FL,1985,5.9750000000000005
FL,1986,5.8
FL,1987,5.308333333333335
FL,1988,5.125
FL,1989,5.566666666666667
FL,1990,6.125
FL,1991,7.541666666666668
FL,1992,8.233333333333333
FL,1993,7.125000000000003
FL,1994,6.425000000000002
FL,1995,5.5166666666666675
FL,1996,5.166666666666667
FL,1997,4.791666666666667
FL,1998,4.316666666666666
FL,1999,3.875
FL,2000,3.7166666666666672
FL,2001,4.633333333333334
FL,2002,5.6416666666666675
FL,2003,5.224999999999999
FL,2004,4.608333333333333
FL,2005,3.683333333333333
FL,2006,3.2416666666666663
FL,2007,4.008333333333334
FL,2008,6.3
FL,2009,10.391666666666667
FL,2010,11.033333333333333
FL,2011,9.991666666666667
FL,2012,8.483333333333333
FL,2013,7.2333333333333325
FL,2014,6.275000000000001
FL,2015,5.449999999999998
FL,2016,4.816666666666666
FL,2017,4.2250000000000005
FL,2018,3.5916666666666663
FL,2019,3.125
FL,2020,8.233333333333333
GA,1976,8.158333333333333
GA,1977,6.908333333333334
GA,1978,5.7333333333333325
GA,1979,5.125
GA,1980,6.349999999999999
GA,1981,6.366666666666667
GA,1982,7.7666666666666675
GA,1983,7.75
GA,1984,6.116666666666667
GA,1985,6.408333333333332
GA,1986,5.975000000000001
GA,1987,5.675
GA,1988,5.7
GA,1989,5.5
GA,1990,5.466666666666666
GA,1991,5.208333333333333
GA,1992,6.8916666666666675
GA,1993,6.05
GA,1994,5.208333333333333
GA,1995,4.825
GA,1996,4.683333333333334
GA,1997,4.583333333333332
GA,1998,4.283333333333334
GA,1999,3.916666666666666
GA,2000,3.5833333333333326
GA,2001,4.033333333333332
GA,2002,4.999999999999999
GA,2003,4.825
GA,2004,4.758333333333334
GA,2005,5.324999999999998
GA,2006,4.7250000000000005
GA,2007,4.541666666666667
GA,2008,6.2666666666666675
GA,2009,9.933333333333334
GA,2010,10.491666666666664
GA,2011,10.233333333333333
GA,2012,9.191666666666666
GA,2013,8.2
GA,2014,7.099999999999999
GA,2015,5.9833333333333325
GA,2016,5.383333333333333
GA,2017,4.691666666666666
GA,2018,3.949999999999999
GA,2019,3.4333333333333336
GA,2020,6.677777777777778
HI,1976,9.391666666666666
HI,1977,7.824999999999998
HI,1978,7.108333333333333
HI,1979,6.083333333333332
HI,1980,5.058333333333335
HI,1981,5.425
HI,1982,6.316666666666666
HI,1983,6.166666666666668
HI,1984,5.675000000000002
HI,1985,5.3916666666666675
HI,1986,4.775
HI,1987,3.8166666666666655
HI,1988,3.1750000000000007
HI,1989,2.533333333333333
HI,1990,2.6833333333333336
HI,1991,2.875
HI,1992,4.333333333333333
HI,1993,4.508333333333334
HI,1994,5.508333333333334
HI,1995,5.875
HI,1996,6.258333333333334
HI,1997,6.2333333333333325
HI,1998,6.091666666666668
HI,1999,5.4
HI,2000,4.258333333333334
HI,2001,4.458333333333334
HI,2002,4.241666666666666
HI,2003,4.125
HI,2004,3.391666666666667
HI,2005,2.858333333333334
HI,2006,2.6416666666666666
HI,2007,2.775
HI,2008,4.325
HI,2009,7.125
HI,2010,6.95
HI,2011,6.8
HI,2012,6.008333333333333
HI,2013,4.883333333333332
HI,2014,4.358333333333333
HI,2015,3.566666666666667
HI,2016,2.9499999999999997
HI,2017,2.433333333333333
HI,2018,2.516666666666667
HI,2019,2.7166666666666663
HI,2020,12.233333333333333
ID,1976,5.575
ID,1977,5.7666666666666675
ID,1978,5.458333333333332
ID,1979,5.808333333333334
ID,1980,7.525000000000001
ID,1981,7.774999999999999
ID,1982,9.908333333333333
ID,1983,8.941666666666668
ID,1984,7.325
ID,1985,7.866666666666666
ID,1986,8.433333333333334
ID,1987,7.608333333333333
ID,1988,6.041666666666668
ID,1989,5.283333333333334
ID,1990,5.541666666666668
ID,1991,6.191666666666667
ID,1992,6.3583333333333325
ID,1993,5.974999999999999
ID,1994,5.408333333333334
ID,1995,5.416666666666668
ID,1996,5.300000000000002
ID,1997,5.141666666666668
ID,1998,5.108333333333333
ID,1999,4.9
ID,2000,4.699999999999998
ID,2001,5.091666666666667
ID,2002,5.533333333333332
ID,2003,5.6000000000000005
ID,2004,4.933333333333334
ID,2005,4.033333333333332
ID,2006,3.475
ID,2007,3.0416666666666665
ID,2008,5.141666666666667
ID,2009,8.733333333333334
ID,2010,8.966666666666667
ID,2011,8.316666666666666
ID,2012,7.2
ID,2013,6.116666666666667
ID,2014,4.833333333333334
ID,2015,4.1000000000000005
ID,2016,3.7833333333333337
ID,2017,3.208333333333333
ID,2018,2.908333333333333
ID,2019,2.899999999999999
ID,2020,5.555555555555557
IL,1976,6.575
IL,1977,6.2333333333333325
IL,1978,5.958333333333332
IL,1979,5.541666666666668
IL,1980,8.166666666666668
IL,1981,8.533333333333333
IL,1982,11.358333333333334
IL,1983,11.816666666666668
IL,1984,9.033333333333333
IL,1985,9.05
IL,1986,8.291666666666666
IL,1987,7.433333333333333
IL,1988,6.658333333333332
IL,1989,6.0166666666666675
IL,1990,6.191666666666667
IL,1991,7.2666666666666675
IL,1992,7.916666666666668
IL,1993,7.458333333333332
IL,1994,5.75
IL,1995,5.15
IL,1996,5.275
IL,1997,4.766666666666668
IL,1998,4.425
IL,1999,4.366666666666666
IL,2000,4.333333333333333
IL,2001,5.325
IL,2002,6.533333333333332
IL,2003,6.758333333333333
IL,2004,6.191666666666667
IL,2005,5.683333333333334
IL,2006,4.5666666666666655
IL,2007,4.958333333333333
IL,2008,6.308333333333334
IL,2009,10.2
IL,2010,10.366666666666667
IL,2011,9.691666666666668
IL,2012,8.991666666666667
IL,2013,9.041666666666666
IL,2014,7.099999999999999
IL,2015,5.958333333333332
IL,2016,5.816666666666667
IL,2017,4.925
IL,2018,4.333333333333333
IL,2019,3.983333333333334
IL,2020,10.088888888888887
IN,1976,6.0166666666666675
IN,1977,5.783333333333332
IN,1978,5.583333333333332
IN,1979,6.4833333333333325
IN,1980,9.675
IN,1981,9.866666666666667
IN,1982,11.966666666666667
IN,1983,11.2
IN,1984,8.541666666666668
IN,1985,7.8
IN,1986,6.875000000000001
IN,1987,6.2250000000000005
IN,1988,5.2333333333333325
IN,1989,4.841666666666666
IN,1990,5.3
IN,1991,5.966666666666668
IN,1992,6.558333333333333
IN,1993,5.4
IN,1994,4.85
IN,1995,4.608333333333333
IN,1996,4.058333333333334
IN,1997,3.4916666666666667
IN,1998,3.083333333333333
IN,1999,3.0416666666666674
IN,2000,3.141666666666667
IN,2001,4.233333333333333
IN,2002,5.191666666666666
IN,2003,5.3
IN,2004,5.358333333333333
IN,2005,5.466666666666666
IN,2006,5.083333333333333
IN,2007,4.558333333333335
IN,2008,5.916666666666668
IN,2009,10.291666666666666
IN,2010,10.341666666666667
IN,2011,9.108333333333334
IN,2012,8.35
IN,2013,7.633333333333333
IN,2014,5.958333333333332
IN,2015,4.833333333333333
IN,2016,4.433333333333334
IN,2017,3.558333333333333
IN,2018,3.475
IN,2019,3.316666666666667
IN,2020,7.844444444444445
IA,1976,3.983333333333333
IA,1977,3.883333333333333
IA,1978,3.85
IA,1979,4.216666666666667
IA,1980,6.041666666666665
IA,1981,6.574999999999998
IA,1982,8.508333333333335
IA,1983,8.125
IA,1984,6.9833333333333325
IA,1985,7.45
IA,1986,6.75
IA,1987,5.4833333333333325
IA,1988,4.499999999999999
IA,1989,4.191666666666666
IA,1990,4.416666666666667
IA,1991,4.658333333333334
IA,1992,4.466666666666666
IA,1993,4.058333333333334
IA,1994,3.5
IA,1995,3.458333333333333
IA,1996,3.525
IA,1997,3.108333333333334
IA,1998,2.7416666666666667
IA,1999,2.591666666666667
IA,2000,2.625
IA,2001,3.325
IA,2002,4.008333333333334
IA,2003,4.491666666666667
IA,2004,4.491666666666667
IA,2005,4.250000000000001
IA,2006,3.7000000000000006
IA,2007,3.7000000000000006
IA,2008,4.233333333333333
IA,2009,6.3916666666666675
IA,2010,6.008333333333333
IA,2011,5.525
IA,2012,5.033333333333333
IA,2013,4.733333333333333
IA,2014,4.241666666666667
IA,2015,3.7583333333333337
IA,2016,3.625
IA,2017,3.1166666666666667
IA,2018,2.6166666666666667
IA,2019,2.7416666666666667
IA,2020,6.255555555555556
KS,1976,4.208333333333334
KS,1977,3.9166666666666665
KS,1978,3.1166666666666667
KS,1979,3.233333333333333
KS,1980,4.433333333333334
KS,1981,4.308333333333334
KS,1982,6.266666666666667
KS,1983,5.8583333333333325
KS,1984,4.924999999999999
KS,1985,5.075
KS,1986,5.349999999999999
KS,1987,4.825000000000001
KS,1988,4.525
KS,1989,4.175000000000002
KS,1990,4.316666666666666
KS,1991,4.408333333333334
KS,1992,4.491666666666668
KS,1993,4.966666666666667
KS,1994,4.891666666666667
KS,1995,4.416666666666667
KS,1996,4.241666666666667
KS,1997,3.758333333333333
KS,1998,3.5250000000000004
KS,1999,3.266666666666666
KS,2000,3.608333333333333
KS,2001,4.208333333333333
KS,2002,5.058333333333335
KS,2003,5.508333333333334
KS,2004,5.449999999999998
KS,2005,5.008333333333333
KS,2006,4.391666666666667
KS,2007,4.241666666666665
KS,2008,4.625000000000001
KS,2009,6.866666666666667
KS,2010,7.058333333333334
KS,2011,6.491666666666666
KS,2012,5.733333333333333
KS,2013,5.308333333333334
KS,2014,4.533333333333332
KS,2015,4.183333333333334
KS,2016,4.025
KS,2017,3.65
KS,2018,3.291666666666666
KS,2019,3.1500000000000012
KS,2020,6.488888888888888
KY,1976,5.383333333333333
KY,1977,4.866666666666667
KY,1978,5.108333333333335
KY,1979,5.541666666666668
KY,1980,7.941666666666666
KY,1981,8.591666666666667
KY,1982,10.816666666666668
KY,1983,11.416666666666664
KY,1984,9.291666666666666
KY,1985,9.2
KY,1986,9.383333333333336
KY,1987,8.466666666666669
KY,1988,7.6
KY,1989,6.3583333333333325
KY,1990,5.9833333333333325
KY,1991,7.291666666666665
KY,1992,6.8583333333333325
KY,1993,6.258333333333333
KY,1994,5.374999999999999
KY,1995,5.408333333333334
KY,1996,5.45
KY,1997,5.341666666666666
KY,1998,4.6000000000000005
KY,1999,4.5
KY,2000,4.166666666666667
KY,2001,5.158333333333333
KY,2002,5.683333333333334
KY,2003,6.133333333333333
KY,2004,5.408333333333334
KY,2005,5.866666666666666
KY,2006,5.733333333333333
KY,2007,5.375
KY,2008,6.466666666666668
KY,2009,10.33333333333333
KY,2010,10.166666666666668
KY,2011,9.375
KY,2012,8.166666666666666
KY,2013,8.016666666666667
KY,2014,6.458333333333332
KY,2015,5.275
KY,2016,5.125000000000001
KY,2017,4.891666666666667
KY,2018,4.333333333333332
KY,2019,4.275
KY,2020,7.022222222222222
LA,1976,6.716666666666666
LA,1977,7.066666666666666
LA,1978,6.791666666666668
LA,1979,6.6000000000000005
LA,1980,6.8500000000000005
LA,1981,8.383333333333333
LA,1982,10.275
LA,1983,11.516666666666666
LA,1984,10.066666666666666
LA,1985,11.55
LA,1986,12.733333333333333
LA,1987,12.116666666666667
LA,1988,10.85
LA,1989,7.9416666666666655
LA,1990,6.191666666666666
LA,1991,7.291666666666665
LA,1992,8.025
LA,1993,7.641666666666667
LA,1994,7.841666666666666
LA,1995,6.9833333333333325
LA,1996,6.6000000000000005
LA,1997,6.0
LA,1998,5.691666666666666
LA,1999,5.075
LA,2000,5.3
LA,2001,5.741666666666667
LA,2002,6.158333333333334
LA,2003,6.425000000000002
LA,2004,5.916666666666668
LA,2005,7.125000000000001
LA,2006,4.424999999999999
LA,2007,4.241666666666667
LA,2008,4.925
LA,2009,6.825
LA,2010,7.949999999999998
LA,2011,7.833333333333332
LA,2012,7.091666666666668
LA,2013,6.675
LA,2014,6.366666666666667
LA,2015,6.324999999999998
LA,2016,6.066666666666667
LA,2017,5.116666666666666
LA,2018,4.874999999999999
LA,2019,4.808333333333335
LA,2020,9.022222222222222
ME,1976,8.674999999999999
ME,1977,8.241666666666669
ME,1978,6.416666666666668
ME,1979,6.791666666666668
ME,1980,7.625
ME,1981,7.35
ME,1982,8.375
ME,1983,8.283333333333333
ME,1984,6.2333333333333325
ME,1985,5.474999999999999
ME,1986,5.275
ME,1987,4.374999999999999
ME,1988,3.641666666666667
ME,1989,4.05
ME,1990,5.341666666666668
ME,1991,7.566666666666666
ME,1992,7.274999999999999
ME,1993,7.250000000000001
ME,1994,6.991666666666667
ME,1995,5.933333333333333
ME,1996,5.208333333333333
ME,1997,5.025
ME,1998,4.499999999999999
ME,1999,3.9416666666666655
ME,2000,3.358333333333334
ME,2001,3.825
ME,2002,4.3500000000000005
ME,2003,4.958333333333333
ME,2004,4.641666666666667
ME,2005,4.875
ME,2006,4.566666666666666
ME,2007,4.683333333333334
ME,2008,5.5166666666666675
ME,2009,8.083333333333334
ME,2010,8.124999999999998
ME,2011,7.8916666666666675
ME,2012,7.466666666666668
ME,2013,6.650000000000001
ME,2014,5.6083333333333325
ME,2015,4.383333333333334
ME,2016,3.766666666666668
ME,2017,3.3750000000000004
ME,2018,3.2416666666666667
ME,2019,3.016666666666666
ME,2020,6.533333333333334
MD,1976,6.650000000000001
MD,1977,6.250000000000001
MD,1978,5.525
MD,1979,5.775
MD,1980,6.575
MD,1981,7.258333333333334
MD,1982,8.283333333333333
MD,1983,6.991666666666666
MD,1984,5.358333333333333
MD,1985,4.599999999999999
MD,1986,4.550000000000002
MD,1987,4.366666666666666
MD,1988,4.241666666666667
MD,1989,3.8166666666666664
MD,1990,4.458333333333334
MD,1991,6.1083333333333325
MD,1992,6.775
MD,1993,6.183333333333334
MD,1994,5.258333333333334
MD,1995,5.041666666666668
MD,1996,5.033333333333333
MD,1997,4.949999999999998
MD,1998,4.391666666666667
MD,1999,3.558333333333333
MD,2000,3.583333333333334
MD,2001,4.008333333333334
MD,2002,4.433333333333332
MD,2003,4.424999999999999
MD,2004,4.241666666666667
MD,2005,4.124999999999999
MD,2006,3.8666666666666663
MD,2007,3.4499999999999997
MD,2008,4.25
MD,2009,7.0166666666666675
MD,2010,7.649999999999999
MD,2011,7.249999999999999
MD,2012,6.966666666666668
MD,2013,6.566666666666666
MD,2014,5.816666666666666
MD,2015,5.066666666666666
MD,2016,4.4416666666666655
MD,2017,4.233333333333333
MD,2018,3.958333333333332
MD,2019,3.591666666666667
MD,2020,6.699999999999998
MA,1976,9.566666666666668
MA,1977,7.774999999999999
MA,1978,6.216666666666668
MA,1979,5.491666666666666
MA,1980,5.65
MA,1981,6.466666666666668
MA,1982,7.708333333333332
MA,1983,6.766666666666667
MA,1984,4.775
MA,1985,3.9666666666666655
MA,1986,3.908333333333333
MA,1987,3.2416666666666667
MA,1988,3.2583333333333333
MA,1989,4.141666666666667
MA,1990,6.300000000000002
MA,1991,8.616666666666667
MA,1992,8.458333333333334
MA,1993,6.991666666666666
MA,1994,6.024999999999999
MA,1995,5.283333333333332
MA,1996,4.441666666666666
MA,1997,3.9166666666666665
MA,1998,3.2916666666666674
MA,1999,3.1749999999999994
MA,2000,2.708333333333333
MA,2001,3.725
MA,2002,5.258333333333334
MA,2003,5.716666666666666
MA,2004,5.141666666666667
MA,2005,4.849999999999999
MA,2006,4.891666666666667
MA,2007,4.6000000000000005
MA,2008,5.550000000000002
MA,2009,8.1
MA,2010,8.291666666666666
MA,2011,7.241666666666667
MA,2012,6.658333333333334
MA,2013,6.716666666666668
MA,2014,5.75
MA,2015,4.791666666666667
MA,2016,3.883333333333333
MA,2017,3.7416666666666667
MA,2018,3.358333333333334
MA,2019,2.908333333333333
MA,2020,10.677777777777779
MI,1976,9.4
MI,1977,8.216666666666667
MI,1978,6.958333333333332
MI,1979,7.808333333333334
MI,1980,12.35
MI,1981,12.391666666666667
MI,1982,15.333333333333336
MI,1983,14.4
MI,1984,11.2
MI,1985,9.95
MI,1986,8.825000000000003
MI,1987,8.308333333333335
MI,1988,7.4833333333333325
MI,1989,7.175
MI,1990,7.633333333333333
MI,1991,9.199999999999998
MI,1992,8.975
MI,1993,7.250000000000001
MI,1994,6.008333333333334
MI,1995,5.258333333333333
MI,1996,4.891666666666667
MI,1997,4.250000000000001
MI,1998,3.9583333333333326
MI,1999,3.691666666666667
MI,2000,3.65
MI,2001,5.175
MI,2002,6.275000000000001
MI,2003,7.175000000000002
MI,2004,7.0166666666666675
MI,2005,6.783333333333334
MI,2006,7.008333333333334
MI,2007,7.000000000000001
MI,2008,8.041666666666666
MI,2009,13.608333333333334
MI,2010,12.575
MI,2011,10.391666666666667
MI,2012,9.124999999999998
MI,2013,8.783333333333333
MI,2014,7.233333333333333
MI,2015,5.408333333333334
MI,2016,4.991666666666667
MI,2017,4.608333333333333
MI,2018,4.15
MI,2019,4.091666666666666
MI,2020,10.866666666666667
MN,1976,5.808333333333334
MN,1977,5.258333333333333
MN,1978,3.8666666666666663
MN,1979,4.241666666666666
MN,1980,5.775
MN,1981,5.7666666666666675
MN,1982,7.916666666666668
MN,1983,8.008333333333333
MN,1984,6.283333333333334
MN,1985,5.991666666666666
MN,1986,5.533333333333334
MN,1987,5.091666666666667
MN,1988,4.283333333333332
MN,1989,4.341666666666667
MN,1990,4.775
MN,1991,5.166666666666667
MN,1992,5.125000000000001
MN,1993,4.9750000000000005
MN,1994,4.058333333333334
MN,1995,3.725
MN,1996,3.941666666666667
MN,1997,3.2583333333333333
MN,1998,2.6750000000000003
MN,1999,2.775
MN,2000,3.141666666666667
MN,2001,3.775
MN,2002,4.491666666666666
MN,2003,4.883333333333334
MN,2004,4.675
MN,2005,4.066666666666666
MN,2006,3.9916666666666663
MN,2007,4.550000000000002
MN,2008,5.441666666666666
MN,2009,7.7666666666666675
MN,2010,7.391666666666667
MN,2011,6.491666666666667
MN,2012,5.608333333333333
MN,2013,4.958333333333333
MN,2014,4.158333333333332
MN,2015,3.6833333333333336
MN,2016,3.8666666666666663
MN,2017,3.4083333333333337
MN,2018,2.941666666666667
MN,2019,3.2249999999999988
