year,state_po,state_fips,office,d_prob
2018,NE,31,senate,0.38621199828869773
2018,NV,32,senate,0.5041198108898791
2018,NJ,34,senate,0.5400714982125446
2018,NM,35,senate,0.5408773450098421
2018,NY,36,senate,0.6202139302554139
2018,ND,38,senate,0.44268377190023855
2018,OH,39,senate,0.5341141418368777
2018,PA,42,senate,0.5561318396530043
2018,RI,44,senate,0.6144243479553431
2018,TN,47,senate,0.439199729023862
2018,TX,48,senate,0.4832535502239402
2018,UT,49,senate,0.3091146874661875
2018,VA,51,senate,0.5700260758799454
2018,WA,53,senate,0.5843375992492955
2018,WV,54,senate,0.4954581402649804
2018,WI,55,senate,0.5541768676154819
2018,WY,56,senate,0.3009881034313244
