,state_po,year,population
0,AL,1900,1830000.0
1,AL,1901,1907000.0
2,AL,1902,1935000.0
3,AL,1903,1957000.0
4,AL,1904,1978000.0
5,AL,1905,2012000.0
6,AL,1906,2045000.0
7,AL,1907,2058000.0
8,AL,1908,2070000.0
9,AL,1909,2108000.0
10,AL,1910,2150000.0
11,AL,1911,2185000.0
12,AL,1912,2217000.0
13,AL,1913,2279000.0
14,AL,1914,2336000.0
15,AL,1915,2345000.0
16,AL,1916,2359000.0
17,AL,1917,2361000.0
18,AL,1918,2343000.0
19,AL,1919,2337000.0
20,AL,1920,2359000.0
21,AL,1921,2402000.0
22,AL,1922,2434000.0
23,AL,1923,2464000.0
24,AL,1924,2501000.0
25,AL,1925,2534000.0
26,AL,1926,2567000.0
27,AL,1927,2609000.0
28,AL,1928,2640000.0
29,AL,1929,2644000.0
30,AL,1930,2647000.0
31,AL,1931,2649000.0
32,AL,1932,2653000.0
33,AL,1933,2661000.0
34,AL,1934,2685000.0
35,AL,1935,2719000.0
36,AL,1936,2743000.0
37,AL,1937,2762000.0
38,AL,1938,2787000.0
39,AL,1939,2814000.0
40,AL,1940,2845000.0
41,AL,1941,2902000.0
42,AL,1942,2941000.0
43,AL,1943,2902000.0
44,AL,1944,2802000.0
45,AL,1945,2775000.0
46,AL,1946,2911000.0
47,AL,1947,2942000.0
48,AL,1948,2969000.0
49,AL,1949,3000000.0
50,AL,1950,3058000.0
51,AL,1951,3059000.0
52,AL,1952,3068000.0
53,AL,1953,3053000.0
54,AL,1954,3014000.0
55,AL,1955,3050000.0
56,AL,1956,3071000.0
57,AL,1957,3109000.0
58,AL,1958,3163000.0
59,AL,1959,3204000.0
60,AL,1960,3274000.0
61,AL,1961,3316000.0
62,AL,1962,3323000.0
63,AL,1963,3358000.0
64,AL,1964,3395000.0
65,AL,1965,3443000.0
66,AL,1966,3464000.0
67,AL,1967,3458000.0
68,AL,1968,3446000.0
69,AL,1969,3440000.0
70,AL,1970,3444354.0
71,AL,1971,3497076.0
72,AL,1972,3539400.0
73,AL,1973,3579780.0
74,AL,1974,3626499.0
75,AL,1975,3678814.0
76,AL,1976,3735139.0
77,AL,1977,3780403.0
78,AL,1978,3831836.0
79,AL,1979,3866248.0
80,AL,1980,3900368.0
81,AL,1981,3918531.0
82,AL,1982,3925266.0
83,AL,1983,3934102.0
84,AL,1984,3951820.0
85,AL,1985,3972523.0
86,AL,1986,3991569.0
87,AL,1987,4015264.0
88,AL,1988,4023844.0
89,AL,1989,4030222.0
90,AL,1990,4048508.0
91,AL,1991,4091025.0
92,AL,1992,4139269.0
93,AL,1993,4193113.9999999995
94,AL,1994,4232965.0
95,AL,1995,4262731.0
96,AL,1996,4290403.0
97,AL,1997,4320281.0
98,AL,1998,4351037.0
99,AL,1999,4369862.0
100,AL,2000,4452173.0
101,AL,2001,4467634.0
102,AL,2002,4480089.0
103,AL,2003,4503491.0
104,AL,2004,4530729.0
105,AL,2005,4569805.0
106,AL,2006,4628981.0
107,AL,2007,4672840.0
108,AL,2008,4718206.0
109,AL,2009,4757938.0
110,AL,2010,4785437.0
111,AL,2011,4799069.0
112,AL,2012,4815588.0
113,AL,2013,4830081.0
114,AL,2014,4841799.0
115,AL,2015,4852347.0
116,AL,2016,4863525.0
117,AL,2017,4874486.0
118,AL,2018,4887681.0
119,AL,2019,4903185.0
120,AK,1950,135000.0
121,AK,1951,158000.0
122,AK,1952,189000.0
123,AK,1953,205000.0
124,AK,1954,215000.0
125,AK,1955,222000.0
126,AK,1956,224000.0
127,AK,1957,231000.0
128,AK,1958,224000.0
129,AK,1959,224000.0
130,AK,1960,229000.0
131,AK,1961,238000.0
132,AK,1962,246000.0
133,AK,1963,256000.0
134,AK,1964,263000.0
135,AK,1965,271000.0
136,AK,1966,271000.0
137,AK,1967,278000.0
138,AK,1968,285000.0
139,AK,1969,296000.0
140,AK,1970,302583.0
141,AK,1971,315510.0
142,AK,1972,324464.0
143,AK,1973,330543.0
144,AK,1974,341063.0
145,AK,1975,376170.0
146,AK,1976,400969.0
147,AK,1977,403436.0
148,AK,1978,404766.0
149,AK,1979,402753.0
150,AK,1980,405315.0
151,AK,1981,418491.0
152,AK,1982,449606.0
153,AK,1983,488417.0
154,AK,1984,513702.0
155,AK,1985,532495.0
156,AK,1986,544268.0
157,AK,1987,539309.0
158,AK,1988,541983.0
159,AK,1989,547159.0
160,AK,1990,553120.0
161,AK,1991,569273.0
162,AK,1992,587073.0
163,AK,1993,596993.0
164,AK,1994,600624.0
165,AK,1995,601345.0
166,AK,1996,604918.0
167,AK,1997,608846.0
168,AK,1998,615205.0
169,AK,1999,619500.0
170,AK,2000,627963.0
171,AK,2001,633714.0
172,AK,2002,642337.0
173,AK,2003,648414.0
174,AK,2004,659286.0
175,AK,2005,666946.0
176,AK,2006,675302.0
177,AK,2007,680300.0
178,AK,2008,687455.0
179,AK,2009,698895.0
180,AK,2010,713910.0
181,AK,2011,722128.0
182,AK,2012,730443.0
183,AK,2013,737068.0
184,AK,2014,736283.0
185,AK,2015,737498.0
186,AK,2016,741456.0
187,AK,2017,739700.0
188,AK,2018,735139.0
189,AK,2019,731545.0
190,AZ,1900,124000.0
191,AZ,1901,131000.0
192,AZ,1902,138000.0
193,AZ,1903,144000.0
194,AZ,1904,151000.0
195,AZ,1905,158000.0
196,AZ,1906,167000.0
197,AZ,1907,176000.0
198,AZ,1908,186000.0
199,AZ,1909,196000.0
200,AZ,1910,206000.0
201,AZ,1911,212000.0
202,AZ,1912,217000.0
203,AZ,1913,236000.0
204,AZ,1914,253000.0
205,AZ,1915,263000.0
206,AZ,1916,282000.0
207,AZ,1917,311000.0
208,AZ,1918,320000.0
209,AZ,1919,329000.0
210,AZ,1920,340000.0
211,AZ,1921,351000.0
212,AZ,1922,360000.0
213,AZ,1923,371000.0
214,AZ,1924,382000.0
215,AZ,1925,393000.0
216,AZ,1926,403000.0
217,AZ,1927,414000.0
218,AZ,1928,422000.0
219,AZ,1929,430000.0
220,AZ,1930,434000.0
221,AZ,1931,429000.0
222,AZ,1932,426000.0
223,AZ,1933,426000.0
224,AZ,1934,428000.0
225,AZ,1935,434000.0
226,AZ,1936,443000.0
227,AZ,1937,453000.0
228,AZ,1938,466000.0
229,AZ,1939,484000.0
230,AZ,1940,499000.0
231,AZ,1941,490000.0
232,AZ,1942,524000.0
233,AZ,1943,692000.0
234,AZ,1944,610000.0
235,AZ,1945,594000.0
236,AZ,1946,616000.0
237,AZ,1947,653000.0
238,AZ,1948,690000.0
239,AZ,1949,714000.0
240,AZ,1950,756000.0
241,AZ,1951,785000.0
242,AZ,1952,842000.0
243,AZ,1953,894000.0
244,AZ,1954,933000.0
245,AZ,1955,987000.0
246,AZ,1956,1053000.0
247,AZ,1957,1125000.0
248,AZ,1958,1193000.0
249,AZ,1959,1261000.0
250,AZ,1960,1321000.0
251,AZ,1961,1407000.0
252,AZ,1962,1471000.0
253,AZ,1963,1521000.0
254,AZ,1964,1556000.0
255,AZ,1965,1584000.0
256,AZ,1966,1614000.0
257,AZ,1967,1646000.0
258,AZ,1968,1682000.0
259,AZ,1969,1737000.0
260,AZ,1970,1775399.0
261,AZ,1971,1895814.0
262,AZ,1972,2008291.0
263,AZ,1973,2124438.0
264,AZ,1974,2223196.0
265,AZ,1975,2284847.0
266,AZ,1976,2346157.0
267,AZ,1977,2425197.0
268,AZ,1978,2515316.0
269,AZ,1979,2635571.0
270,AZ,1980,2737774.0
271,AZ,1981,2810107.0
272,AZ,1982,2889861.0
273,AZ,1983,2968925.0
274,AZ,1984,3067135.0
275,AZ,1985,3183538.0
276,AZ,1986,3308262.0
277,AZ,1987,3437103.0
278,AZ,1988,3535183.0
279,AZ,1989,3622185.0
280,AZ,1990,3679056.0
281,AZ,1991,3762394.0
282,AZ,1992,3867333.0
283,AZ,1993,3993390.0
284,AZ,1994,4147560.9999999995
285,AZ,1995,4306908.0
286,AZ,1996,4432308.0
287,AZ,1997,4552207.0
288,AZ,1998,4667277.0
289,AZ,1999,4778332.0
290,AZ,2000,5160586.0
291,AZ,2001,5273477.0
292,AZ,2002,5396255.0
293,AZ,2003,5510364.0
294,AZ,2004,5652404.0
295,AZ,2005,5839077.0
296,AZ,2006,6029141.0
297,AZ,2007,6167681.0
298,AZ,2008,6280362.0
299,AZ,2009,6343154.0
300,AZ,2010,6407172.0
301,AZ,2011,6472643.0
302,AZ,2012,6554978.0
303,AZ,2013,6632764.0
304,AZ,2014,6730413.0
305,AZ,2015,6829676.0
306,AZ,2016,6941072.0
307,AZ,2017,7044008.0
308,AZ,2018,7158024.0
309,AZ,2019,7278717.0
310,AR,1900,1314000.0
311,AR,1901,1341000.0
312,AR,1902,1360000.0
313,AR,1903,1384000.0
314,AR,1904,1419000.0
315,AR,1905,1447000.0
316,AR,1906,1465000.0
317,AR,1907,1484000.0
318,AR,1908,1513000.0
319,AR,1909,1545000.0
320,AR,1910,1583000.0
321,AR,1911,1610000.0
322,AR,1912,1636000.0
323,AR,1913,1664000.0
324,AR,1914,1688000.0
325,AR,1915,1702000.0
326,AR,1916,1719000.0
327,AR,1917,1737000.0
328,AR,1918,1749000.0
329,AR,1919,1742000.0
330,AR,1920,1756000.0
331,AR,1921,1769000.0
332,AR,1922,1772000.0
333,AR,1923,1784000.0
334,AR,1924,1800000.0
335,AR,1925,1812000.0
336,AR,1926,1826000.0
337,AR,1927,1840000.0
338,AR,1928,1847000.0
339,AR,1929,1852000.0
340,AR,1930,1859000.0
341,AR,1931,1848000.0
342,AR,1932,1836000.0
343,AR,1933,1854000.0
344,AR,1934,1878000.0
345,AR,1935,1890000.0
346,AR,1936,1892000.0
347,AR,1937,1903000.0
348,AR,1938,1928000.0
349,AR,1939,1948000.0
350,AR,1940,1955000.0
351,AR,1941,1969000.0
352,AR,1942,1977000.0
353,AR,1943,1843000.0
354,AR,1944,1768000.0
355,AR,1945,1762000.0
356,AR,1946,1797000.0
357,AR,1947,1836000.0
358,AR,1948,1825000.0
359,AR,1949,1844000.0
360,AR,1950,1908000.0
361,AR,1951,1901000.0
362,AR,1952,1838000.0
363,AR,1953,1780000.0
364,AR,1954,1734000.0
365,AR,1955,1725000.0
366,AR,1956,1704000.0
367,AR,1957,1733000.0
368,AR,1958,1726000.0
369,AR,1959,1756000.0
370,AR,1960,1789000.0
371,AR,1961,1806000.0
372,AR,1962,1853000.0
373,AR,1963,1875000.0
374,AR,1964,1897000.0
375,AR,1965,1894000.0
376,AR,1966,1899000.0
377,AR,1967,1901000.0
378,AR,1968,1902000.0
379,AR,1969,1913000.0
380,AR,1970,1923322.0
381,AR,1971,1972312.0
382,AR,1972,2018638.0
383,AR,1973,2059255.9999999998
384,AR,1974,2101403.0
385,AR,1975,2159526.0
386,AR,1976,2170161.0
387,AR,1977,2209010.0
388,AR,1978,2243127.0
389,AR,1979,2271333.0
390,AR,1980,2288738.0
391,AR,1981,2293201.0
392,AR,1982,2294257.0
393,AR,1983,2305761.0
394,AR,1984,2319768.0
395,AR,1985,2327046.0
396,AR,1986,2331984.0
397,AR,1987,2342355.0
398,AR,1988,2342656.0
399,AR,1989,2346358.0
400,AR,1990,2354343.0
401,AR,1991,2370666.0
402,AR,1992,2394098.0
403,AR,1993,2423743.0
404,AR,1994,2450605.0
405,AR,1995,2480121.0
406,AR,1996,2504858.0
407,AR,1997,2524007.0
408,AR,1998,2538202.0
409,AR,1999,2551373.0
410,AR,2000,2678588.0
411,AR,2001,2691571.0
412,AR,2002,2705927.0
413,AR,2003,2724816.0
414,AR,2004,2749686.0
415,AR,2005,2781097.0
416,AR,2006,2821761.0
417,AR,2007,2848650.0
418,AR,2008,2874554.0
419,AR,2009,2896843.0
420,AR,2010,2921964.0
421,AR,2011,2940667.0
422,AR,2012,2952164.0
423,AR,2013,2959400.0
424,AR,2014,2967392.0
425,AR,2015,2978048.0
426,AR,2016,2989918.0
427,AR,2017,3001345.0
428,AR,2018,3009733.0
429,AR,2019,3017804.0
430,CA,1900,1490000.0
431,CA,1901,1550000.0
432,CA,1902,1623000.0
433,CA,1903,1702000.0
434,CA,1904,1792000.0
435,CA,1905,1893000.0
436,CA,1906,1976000.0
437,CA,1907,2054000.0
438,CA,1908,2161000.0
439,CA,1909,2282000.0
440,CA,1910,2406000.0
441,CA,1911,2534000.0
442,CA,1912,2668000.0
443,CA,1913,2811000.0
444,CA,1914,2934000.0
445,CA,1915,3008000.0
446,CA,1916,3071000.0
447,CA,1917,3171000.0
448,CA,1918,3262000.0
449,CA,1919,3339000.0
450,CA,1920,3554000.0
451,CA,1921,3795000.0
452,CA,1922,3991000.0
453,CA,1923,4270000.0
454,CA,1924,4541000.0
455,CA,1925,4730000.0
456,CA,1926,4929000.0
457,CA,1927,5147000.0
458,CA,1928,5344000.0
459,CA,1929,5531000.0
460,CA,1930,5711000.0
461,CA,1931,5824000.0
462,CA,1932,5894000.0
463,CA,1933,5963000.0
464,CA,1934,6060000.0
465,CA,1935,6175000.0
466,CA,1936,6341000.0
467,CA,1937,6528000.0
468,CA,1938,6656000.0
469,CA,1939,6785000.0
470,CA,1940,6950000.0
471,CA,1941,7237000.0
472,CA,1942,7735000.0
473,CA,1943,8506000.0
474,CA,1944,8945000.0
475,CA,1945,9344000.0
476,CA,1946,9559000.0
477,CA,1947,9832000.0
478,CA,1948,10064000.0
479,CA,1949,10337000.0
480,CA,1950,10677000.0
481,CA,1951,11134000.0
482,CA,1952,11635000.0
483,CA,1953,12251000.0
484,CA,1954,12746000.0
485,CA,1955,13133000.0
486,CA,1956,13713000.0
487,CA,1957,14264000.0
488,CA,1958,14880000.0
489,CA,1959,15467000.0
490,CA,1960,15870000.0
491,CA,1961,16497000.0
492,CA,1962,17072000.0
493,CA,1963,17668000.0
494,CA,1964,18151000.0
495,CA,1965,18585000.0
496,CA,1966,18858000.0
497,CA,1967,19176000.0
498,CA,1968,19394000.0
499,CA,1969,19711000.0
500,CA,1970,19971069.0
501,CA,1971,20345939.0
502,CA,1972,20585469.0
503,CA,1973,20868728.0
504,CA,1974,21173865.0
505,CA,1975,21537849.0
506,CA,1976,21935909.0
507,CA,1977,22352396.0
508,CA,1978,22835958.0
509,CA,1979,23256880.0
510,CA,1980,23800800.0
511,CA,1981,24285933.0
512,CA,1982,24820009.0
513,CA,1983,25360026.0
514,CA,1984,25844393.0
515,CA,1985,26441109.0
516,CA,1986,27102237.0
517,CA,1987,27777158.0
518,CA,1988,28464249.0
519,CA,1989,29218164.0
520,CA,1990,29950111.0
521,CA,1991,30414114.0
522,CA,1992,30875920.0
523,CA,1993,31147208.0
524,CA,1994,31317179.0
525,CA,1995,31493525.0
526,CA,1996,31780829.0
527,CA,1997,32217708.0
528,CA,1998,32682794.0
529,CA,1999,33145121.0
530,CA,2000,33987977.0
531,CA,2001,34479458.0
532,CA,2002,34871843.0
533,CA,2003,35253159.0
534,CA,2004,35574576.0
535,CA,2005,35827943.0
536,CA,2006,36021202.0
537,CA,2007,36250311.0
538,CA,2008,36604337.0
539,CA,2009,36961229.0
540,CA,2010,37319502.0
541,CA,2011,37638369.0
542,CA,2012,37948800.0
543,CA,2013,38260787.0
544,CA,2014,38596972.0
545,CA,2015,38918045.0
546,CA,2016,39167117.0
547,CA,2017,39358497.0
548,CA,2018,39461588.0
549,CA,2019,39512223.0
550,CO,1900,543000.0
551,CO,1901,581000.0
552,CO,1902,621000.0
553,CO,1903,652000.0
554,CO,1904,659000.0
555,CO,1905,680000.0
556,CO,1906,707000.0
557,CO,1907,733000.0
558,CO,1908,757000.0
559,CO,1909,775000.0
560,CO,1910,804000.0
561,CO,1911,821000.0
562,CO,1912,832000.0
563,CO,1913,835000.0
564,CO,1914,846000.0
565,CO,1915,868000.0
566,CO,1916,892000.0
567,CO,1917,910000.0
568,CO,1918,906000.0
569,CO,1919,938000.0
570,CO,1920,937000.0
571,CO,1921,961000.0
572,CO,1922,965000.0
573,CO,1923,984000.0
574,CO,1924,1014000.0
575,CO,1925,1019000.0
576,CO,1926,1016000.0
577,CO,1927,1028000.0
578,CO,1928,1014000.0
579,CO,1929,1008000.0
580,CO,1930,1040000.0
581,CO,1931,1056000.0
582,CO,1932,1066000.0
583,CO,1933,1071000.0
584,CO,1934,1075000.0
585,CO,1935,1078000.0
586,CO,1936,1090000.0
587,CO,1937,1104000.0
588,CO,1938,1112000.0
589,CO,1939,1120000.0
590,CO,1940,1130000.0
591,CO,1941,1124000.0
592,CO,1942,1113000.0
593,CO,1943,1153000.0
594,CO,1944,1137000.0
595,CO,1945,1116000.0
596,CO,1946,1203000.0
597,CO,1947,1237000.0
598,CO,1948,1263000.0
599,CO,1949,1295000.0
600,CO,1950,1325000.0
601,CO,1951,1326000.0
602,CO,1952,1365000.0
603,CO,1953,1431000.0
604,CO,1954,1493000.0
605,CO,1955,1546000.0
606,CO,1956,1625000.0
607,CO,1957,1664000.0
608,CO,1958,1667000.0
609,CO,1959,1710000.0
610,CO,1960,1769000.0
611,CO,1961,1844000.0
612,CO,1962,1899000.0
613,CO,1963,1936000.0
614,CO,1964,1970000.0
615,CO,1965,1985000.0
616,CO,1966,2007000.0
617,CO,1967,2053000.0
618,CO,1968,2120000.0
619,CO,1969,2166000.0
620,CO,1970,2209596.0
621,CO,1971,2303524.0
622,CO,1972,2404619.0
623,CO,1973,2495868.0
624,CO,1974,2541406.0
625,CO,1975,2586192.0
626,CO,1976,2632306.0
627,CO,1977,2696140.0
628,CO,1978,2766748.0
629,CO,1979,2849234.0
630,CO,1980,2908803.0
631,CO,1981,2977898.0
632,CO,1982,3061564.0
633,CO,1983,3133630.0
634,CO,1984,3169992.0
635,CO,1985,3208723.0
636,CO,1986,3237450.0
637,CO,1987,3260480.0
638,CO,1988,3262281.0
639,CO,1989,3275818.0
640,CO,1990,3303862.0
641,CO,1991,3367567.0
642,CO,1992,3459995.0
643,CO,1993,3560884.0
644,CO,1994,3653910.0
645,CO,1995,3738061.0
646,CO,1996,3812716.0
647,CO,1997,3891293.0
648,CO,1998,3968967.0
649,CO,1999,4056133.0
650,CO,2000,4326921.0
651,CO,2001,4425687.0
652,CO,2002,4490406.0
653,CO,2003,4528732.0
654,CO,2004,4575013.0
655,CO,2005,4631888.0
656,CO,2006,4720423.0
657,CO,2007,4803868.0
658,CO,2008,4889730.0
659,CO,2009,4972195.0
660,CO,2010,5047349.0
661,CO,2011,5121108.0
662,CO,2012,5192647.0
663,CO,2013,5269035.0
664,CO,2014,5350101.0
665,CO,2015,5450623.0
666,CO,2016,5539215.0
667,CO,2017,5611885.0
668,CO,2018,5691287.0
669,CO,2019,5758736.0
670,CT,1900,910000.0
671,CT,1901,931000.0
672,CT,1902,952000.0
673,CT,1903,972000.0
674,CT,1904,987000.0
675,CT,1905,1010000.0
676,CT,1906,1033000.0
677,CT,1907,1057000.0
678,CT,1908,1077000.0
679,CT,1909,1097000.0
680,CT,1910,1122000.0
681,CT,1911,1149000.0
682,CT,1912,1176000.0
683,CT,1913,1208000.0
684,CT,1914,1233000.0
685,CT,1915,1258000.0
686,CT,1916,1294000.0
687,CT,1917,1327000.0
688,CT,1918,1329000.0
689,CT,1919,1359000.0
690,CT,1920,1391000.0
691,CT,1921,1415000.0
692,CT,1922,1431000.0
693,CT,1923,1455000.0
694,CT,1924,1481000.0
695,CT,1925,1506000.0
696,CT,1926,1531000.0
697,CT,1927,1557000.0
698,CT,1928,1577000.0
699,CT,1929,1594000.0
700,CT,1930,1613000.0
701,CT,1931,1628000.0
702,CT,1932,1637000.0
703,CT,1933,1642000.0
704,CT,1934,1650000.0
705,CT,1935,1666000.0
706,CT,1936,1672000.0
707,CT,1937,1678000.0
708,CT,1938,1684000.0
709,CT,1939,1696000.0
710,CT,1940,1708000.0
711,CT,1941,1746000.0
712,CT,1942,1792000.0
713,CT,1943,1792000.0
714,CT,1944,1778000.0
715,CT,1945,1769000.0
716,CT,1946,1906000.0
717,CT,1947,1967000.0
718,CT,1948,2014000.0
719,CT,1949,2032000.0
720,CT,1950,2016000.0
721,CT,1951,2028000.0
722,CT,1952,2081000.0
723,CT,1953,2168000.0
724,CT,1954,2249000.0
725,CT,1955,2300000.0
726,CT,1956,2316000.0
727,CT,1957,2359000.0
728,CT,1958,2446000.0
729,CT,1959,2523000.0
730,CT,1960,2544000.0
731,CT,1961,2586000.0
732,CT,1962,2647000.0
733,CT,1963,2727000.0
734,CT,1964,2798000.0
735,CT,1965,2857000.0
736,CT,1966,2903000.0
737,CT,1967,2935000.0
738,CT,1968,2964000.0
739,CT,1969,3000000.0
740,CT,1970,3032217.0
741,CT,1971,3060938.0
742,CT,1972,3068699.0
743,CT,1973,3067814.0
744,CT,1974,3074047.0
745,CT,1975,3082500.0
746,CT,1976,3083335.0
747,CT,1977,3085722.0
748,CT,1978,3091627.0
749,CT,1979,3095917.0
750,CT,1980,3113174.0
751,CT,1981,3128836.0
752,CT,1982,3139013.0
753,CT,1983,3162354.0
754,CT,1984,3180014.0
755,CT,1985,3201131.0
756,CT,1986,3223740.0
757,CT,1987,3247291.0
758,CT,1988,3271953.0
759,CT,1989,3283403.0
760,CT,1990,3289056.0
761,CT,1991,3288640.0
762,CT,1992,3274997.0
763,CT,1993,3272325.0
764,CT,1994,3268346.0
765,CT,1995,3265293.0
766,CT,1996,3267030.0
767,CT,1997,3268514.0
768,CT,1998,3272563.0
769,CT,1999,3282031.0
770,CT,2000,3411777.0
771,CT,2001,3432835.0
772,CT,2002,3458749.0
773,CT,2003,3484336.0
774,CT,2004,3496094.0
775,CT,2005,3506956.0
776,CT,2006,3517460.0
777,CT,2007,3527270.0
778,CT,2008,3545579.0
779,CT,2009,3561807.0
780,CT,2010,3579114.0
781,CT,2011,3588283.0
782,CT,2012,3594547.0
783,CT,2013,3594841.0
784,CT,2014,3594524.0
785,CT,2015,3587122.0
786,CT,2016,3578141.0
787,CT,2017,3573297.0
788,CT,2018,3571520.0
789,CT,2019,3565287.0
790,DE,1900,185000.0
791,DE,1901,187000.0
792,DE,1902,188000.0
793,DE,1903,190000.0
794,DE,1904,192000.0
795,DE,1905,194000.0
796,DE,1906,196000.0
797,DE,1907,197000.0
798,DE,1908,199000.0
799,DE,1909,201000.0
800,DE,1910,203000.0
801,DE,1911,207000.0
802,DE,1912,209000.0
803,DE,1913,213000.0
804,DE,1914,216000.0
805,DE,1915,217000.0
806,DE,1916,219000.0
807,DE,1917,222000.0
808,DE,1918,220000.0
809,DE,1919,221000.0
810,DE,1920,219000.0
811,DE,1921,216000.0
812,DE,1922,214000.0
813,DE,1923,215000.0
814,DE,1924,219000.0
815,DE,1925,222000.0
816,DE,1926,225000.0
817,DE,1927,229000.0
818,DE,1928,233000.0
819,DE,1929,236000.0
820,DE,1930,239000.0
821,DE,1931,242000.0
822,DE,1932,245000.0
823,DE,1933,248000.0
824,DE,1934,250000.0
825,DE,1935,252000.0
826,DE,1936,253000.0
827,DE,1937,254000.0
828,DE,1938,257000.0
829,DE,1939,263000.0
830,DE,1940,269000.0
831,DE,1941,275000.0
832,DE,1942,279000.0
833,DE,1943,282000.0
834,DE,1944,285000.0
835,DE,1945,286000.0
836,DE,1946,299000.0
837,DE,1947,305000.0
838,DE,1948,312000.0
839,DE,1949,316000.0
840,DE,1950,321000.0
841,DE,1951,331000.0
842,DE,1952,341000.0
843,DE,1953,351000.0
844,DE,1954,368000.0
845,DE,1955,389000.0
846,DE,1956,408000.0
847,DE,1957,426000.0
848,DE,1958,433000.0
849,DE,1959,441000.0
850,DE,1960,449000.0
851,DE,1961,461000.0
852,DE,1962,469000.0
853,DE,1963,483000.0
854,DE,1964,497000.0
855,DE,1965,507000.0
856,DE,1966,516000.0
857,DE,1967,525000.0
858,DE,1968,534000.0
859,DE,1969,540000.0
860,DE,1970,548104.0
861,DE,1971,564708.0
862,DE,1972,572913.0
863,DE,1973,577759.0
864,DE,1974,581418.0
865,DE,1975,586589.0
866,DE,1976,590166.0
867,DE,1977,591829.0
868,DE,1978,594776.0
869,DE,1979,594984.0
870,DE,1980,594919.0
871,DE,1981,595975.0
872,DE,1982,599148.0
873,DE,1983,605458.0
874,DE,1984,611565.0
875,DE,1985,618280.0
876,DE,1986,627559.0
877,DE,1987,636947.0
878,DE,1988,647622.0
879,DE,1989,658273.0
880,DE,1990,669063.0
881,DE,1991,680495.0
882,DE,1992,690158.0
883,DE,1993,699475.0
884,DE,1994,708416.0
885,DE,1995,718265.0
886,DE,1996,727090.0
887,DE,1997,735024.0
888,DE,1998,744066.0
889,DE,1999,753538.0
890,DE,2000,786373.0
891,DE,2001,795699.0
892,DE,2002,806169.0
893,DE,2003,818003.0
894,DE,2004,830803.0
895,DE,2005,845150.0
896,DE,2006,859268.0
897,DE,2007,871749.0
898,DE,2008,883874.0
899,DE,2009,891730.0
900,DE,2010,899593.0
901,DE,2011,907381.0
902,DE,2012,915179.0
903,DE,2013,923576.0
904,DE,2014,932487.0
905,DE,2015,941252.0
906,DE,2016,948921.0
907,DE,2017,956823.0
908,DE,2018,965479.0
909,DE,2019,973764.0
910,FL,1900,530000.0
911,FL,1901,544000.0
912,FL,1902,565000.0
913,FL,1903,587000.0
914,FL,1904,599000.0
915,FL,1905,615000.0
916,FL,1906,628000.0
917,FL,1907,645000.0
918,FL,1908,684000.0
919,FL,1909,724000.0
920,FL,1910,756000.0
921,FL,1911,773000.0
922,FL,1912,801000.0
923,FL,1913,828000.0
924,FL,1914,871000.0
925,FL,1915,922000.0
926,FL,1916,924000.0
927,FL,1917,895000.0
928,FL,1918,865000.0
929,FL,1919,898000.0
930,FL,1920,962000.0
931,FL,1921,997000.0
932,FL,1922,1044000.0
933,FL,1923,1097000.0
934,FL,1924,1160000.0
935,FL,1925,1264000.0
936,FL,1926,1368000.0
937,FL,1927,1418000.0
938,FL,1928,1433000.0
939,FL,1929,1445000.0
940,FL,1930,1471000.0
941,FL,1931,1493000.0
942,FL,1932,1521000.0
943,FL,1933,1552000.0
944,FL,1934,1585000.0
945,FL,1935,1613000.0
946,FL,1936,1651000.0
947,FL,1937,1709000.0
948,FL,1938,1771000.0
949,FL,1939,1836000.0
950,FL,1940,1915000.0
951,FL,1941,2017000.0
952,FL,1942,2151000.0
953,FL,1943,2451000.0
954,FL,1944,2420000.0
955,FL,1945,2465000.0
956,FL,1946,2440000.0
957,FL,1947,2528000.0
958,FL,1948,2578000.0
959,FL,1949,2668000.0
960,FL,1950,2810000.0
961,FL,1951,2980000.0
962,FL,1952,3157000.0
963,FL,1953,3310000.0
964,FL,1954,3505000.0
965,FL,1955,3747000.0
966,FL,1956,4047000.0
967,FL,1957,4372000.0
968,FL,1958,4630000.0
969,FL,1959,4808000.0
970,FL,1960,5004000.0
971,FL,1961,5243000.0
972,FL,1962,5458000.0
973,FL,1963,5628000.0
974,FL,1964,5781000.0
975,FL,1965,5954000.0
976,FL,1966,6104000.0
977,FL,1967,6242000.0
978,FL,1968,6433000.0
979,FL,1969,6641000.0
980,FL,1970,6791418.0
981,FL,1971,7158304.0
982,FL,1972,7511463.0
983,FL,1973,7913696.0
984,FL,1974,8298762.000000001
985,FL,1975,8518422.0
986,FL,1976,8667379.0
987,FL,1977,8856183.0
988,FL,1978,9102032.0
989,FL,1979,9426159.0
990,FL,1980,9839835.0
991,FL,1981,10192774.0
992,FL,1982,10471407.0
993,FL,1983,10749851.0
994,FL,1984,11039925.0
995,FL,1985,11351118.0
996,FL,1986,11667505.0
997,FL,1987,11997283.0
998,FL,1988,12306395.0
999,FL,1989,12637715.0
1000,FL,1990,13018365.0
1001,FL,1991,13289497.0
1002,FL,1992,13504775.0
1003,FL,1993,13713593.0
1004,FL,1994,13961798.0
1005,FL,1995,14185403.0
1006,FL,1996,14426911.0
1007,FL,1997,14683350.0
1008,FL,1998,14908230.0
1009,FL,1999,15111244.0
