state_po,year,leading_index
MT,2009,-0.4366666666666666
MT,2010,0.8608333333333333
MT,2011,2.1533333333333333
MT,2012,1.94
MT,2013,1.53
MT,2014,1.975
MT,2015,1.2074999999999998
MT,2016,1.106666666666667
MT,2017,1.0466666666666666
MT,2018,1.2558333333333331
MT,2019,0.62
MT,2020,0.825
NE,1982,0.415
NE,1983,1.8391666666666664
NE,1984,1.725
NE,1985,0.6425000000000001
NE,1986,1.5075
NE,1987,1.788333333333333
NE,1988,1.7933333333333337
NE,1989,1.5024999999999995
NE,1990,1.455833333333333
NE,1991,0.9125
NE,1992,1.2333333333333334
NE,1993,1.5075
NE,1994,1.6
NE,1995,1.1783333333333337
NE,1996,1.3225
NE,1997,1.5633333333333337
NE,1998,1.1949999999999998
NE,1999,1.3141666666666667
NE,2000,1.1516666666666668
NE,2001,0.8000000000000002
NE,2002,0.9608333333333334
NE,2003,1.1191666666666664
NE,2004,1.3241666666666667
NE,2005,1.4141666666666668
NE,2006,1.4966666666666668
NE,2007,1.3349999999999995
NE,2008,0.6316666666666668
NE,2009,0.4633333333333334
NE,2010,1.3216666666666663
NE,2011,1.3475
NE,2012,1.3774999999999995
NE,2013,1.4475
NE,2014,1.49
NE,2015,1.3358333333333334
NE,2016,1.1833333333333336
NE,2017,1.3591666666666666
NE,2018,1.24
NE,2019,1.285
NE,2020,2.11
NV,1982,-0.8783333333333334
NV,1983,4.1691666666666665
NV,1984,2.151666666666667
NV,1985,3.3675
NV,1986,3.335833333333333
NV,1987,2.555
NV,1988,3.5983333333333336
NV,1989,2.5741666666666667
NV,1990,1.778333333333333
NV,1991,1.0916666666666666
NV,1992,1.8875
NV,1993,3.108333333333334
NV,1994,3.5216666666666665
NV,1995,2.7883333333333336
NV,1996,3.0049999999999994
NV,1997,2.39
NV,1998,2.385
NV,1999,2.055833333333333
NV,2000,1.1808333333333334
NV,2001,0.3683333333333332
NV,2002,2.5816666666666666
NV,2003,2.805
NV,2004,2.9125
NV,2005,2.3925
NV,2006,1.2141666666666666
NV,2007,0.25416666666666665
NV,2008,-2.5241666666666664
NV,2009,-2.5133333333333336
NV,2010,0.5575
NV,2011,2.79
NV,2012,3.365
NV,2013,3.224166666666666
NV,2014,3.3708333333333336
NV,2015,2.85
NV,2016,2.7183333333333337
NV,2017,2.1758333333333333
NV,2018,1.814166666666667
NV,2019,1.4358333333333333
NV,2020,1.22
NH,1982,1.294166666666667
NH,1983,4.009999999999999
NH,1984,2.165833333333333
NH,1985,3.1916666666666664
NH,1986,2.686666666666667
NH,1987,1.8941666666666668
NH,1988,1.241666666666667
NH,1989,-0.3375
NH,1990,-0.3083333333333333
NH,1991,1.3083333333333331
NH,1992,2.5016666666666665
NH,1993,3.02
NH,1994,2.845833333333333
NH,1995,1.815
NH,1996,1.91
NH,1997,2.1991666666666667
NH,1998,1.7183333333333335
NH,1999,1.7758333333333336
NH,2000,1.545
NH,2001,-0.035
NH,2002,1.8216666666666663
NH,2003,2.12
NH,2004,2.0591666666666666
NH,2005,1.6150000000000002
NH,2006,0.99
NH,2007,1.205833333333333
NH,2008,0.3266666666666666
NH,2009,0.6016666666666666
NH,2010,2.398333333333333
NH,2011,1.7941666666666665
NH,2012,1.945
NH,2013,2.2891666666666666
NH,2014,2.4725
NH,2015,2.4891666666666667
NH,2016,2.0266666666666664
NH,2017,1.5858333333333334
NH,2018,1.3616666666666666
NH,2019,1.235
NH,2020,2.13
NJ,1982,0.6683333333333333
NJ,1983,2.5
NJ,1984,1.8816666666666664
NJ,1985,1.5075000000000005
NJ,1986,1.8158333333333327
NJ,1987,1.3299999999999998
NJ,1988,1.2483333333333333
NJ,1989,0.5850000000000001
NJ,1990,-0.23833333333333334
NJ,1991,0.30750000000000005
NJ,1992,0.6024999999999999
NJ,1993,1.856666666666667
NJ,1994,1.6191666666666666
NJ,1995,0.9241666666666668
NJ,1996,1.3783333333333336
NJ,1997,1.6049999999999998
NJ,1998,1.465833333333333
NJ,1999,1.3958333333333333
NJ,2000,1.2208333333333334
NJ,2001,0.195
NJ,2002,0.8183333333333334
NJ,2003,1.2433333333333334
NJ,2004,1.4916666666666665
NJ,2005,0.9058333333333332
NJ,2006,1.100833333333333
NJ,2007,0.6833333333333332
NJ,2008,-0.38166666666666665
NJ,2009,-0.33
NJ,2010,1.0341666666666671
NJ,2011,1.1283333333333334
NJ,2012,1.2416666666666667
NJ,2013,1.8666666666666665
NJ,2014,1.4158333333333333
NJ,2015,1.6700000000000002
NJ,2016,1.2333333333333334
NJ,2017,1.2049999999999998
NJ,2018,1.2775
NJ,2019,1.1483333333333334
NJ,2020,1.22
NM,1982,-1.28
NM,1983,3.053333333333333
NM,1984,1.6808333333333334
NM,1985,1.1466666666666667
NM,1986,0.3808333333333333
NM,1987,2.44
NM,1988,2.311666666666667
NM,1989,1.6766666666666667
NM,1990,1.1075
NM,1991,0.735
NM,1992,1.6516666666666664
NM,1993,1.6583333333333332
NM,1994,1.875
NM,1995,0.7991666666666668
NM,1996,1.3675
NM,1997,2.2091666666666665
NM,1998,1.3766666666666667
NM,1999,2.105833333333333
NM,2000,1.530833333333333
NM,2001,0.755
NM,2002,0.965
NM,2003,1.1341666666666663
NM,2004,1.8616666666666668
NM,2005,2.194166666666667
NM,2006,1.9491666666666667
NM,2007,1.103333333333333
NM,2008,-0.7041666666666667
NM,2009,-0.7041666666666666
NM,2010,1.2466666666666668
NM,2011,1.2341666666666666
NM,2012,1.8183333333333336
NM,2013,1.425
NM,2014,1.8516666666666663
NM,2015,0.9866666666666664
NM,2016,1.4333333333333331
NM,2017,2.28
NM,2018,1.9041666666666668
NM,2019,1.4699999999999998
NM,2020,1.405
NY,1982,-0.015833333333333355
NY,1983,2.4533333333333336
NY,1984,1.5775
NY,1985,1.3158333333333332
NY,1986,1.590833333333333
NY,1987,1.715
NY,1988,0.9391666666666664
NY,1989,0.11583333333333334
NY,1990,0.13749999999999998
NY,1991,-0.2391666666666667
NY,1992,0.7766666666666667
NY,1993,1.528333333333333
NY,1994,1.9308333333333332
NY,1995,0.7025000000000001
NY,1996,0.9508333333333332
NY,1997,1.2441666666666666
NY,1998,1.3775000000000002
NY,1999,1.5083333333333335
NY,2000,1.2475000000000005
NY,2001,-0.765
NY,2002,1.0633333333333337
NY,2003,0.9041666666666668
NY,2004,1.8316666666666668
NY,2005,1.1425000000000003
NY,2006,1.3025
NY,2007,0.43583333333333335
NY,2008,-0.64
NY,2009,-0.3799999999999997
NY,2010,1.4
NY,2011,0.8491666666666666
NY,2012,1.1183333333333334
NY,2013,1.7933333333333332
NY,2014,1.7833333333333332
NY,2015,1.5858333333333332
NY,2016,1.0758333333333334
NY,2017,1.1783333333333332
NY,2018,1.3616666666666664
NY,2019,0.9008333333333334
NY,2020,1.7000000000000002
NC,1982,0.9816666666666666
NC,1983,2.785833333333333
NC,1984,2.015
NC,1985,2.328333333333333
NC,1986,1.8516666666666663
NC,1987,2.1241666666666665
NC,1988,1.8791666666666669
NC,1989,1.5566666666666666
NC,1990,0.9691666666666668
NC,1991,1.2183333333333333
NC,1992,1.9441666666666668
NC,1993,2.1775000000000007
NC,1994,1.8758333333333332
NC,1995,1.4533333333333331
NC,1996,1.805
NC,1997,1.835
NC,1998,1.7149999999999996
NC,1999,1.5499999999999998
NC,2000,1.1116666666666666
NC,2001,0.5475000000000002
NC,2002,1.3050000000000002
NC,2003,1.3058333333333334
NC,2004,1.6791666666666671
NC,2005,1.6050000000000002
NC,2006,1.715
NC,2007,1.3441666666666665
NC,2008,0.1566666666666667
NC,2009,0.09416666666666666
NC,2010,1.471666666666667
NC,2011,1.550833333333333
NC,2012,1.8383333333333332
NC,2013,1.9508333333333332
NC,2014,1.9058333333333335
NC,2015,1.7541666666666664
NC,2016,1.6849999999999998
NC,2017,1.6050000000000002
NC,2018,1.403333333333333
NC,2019,1.4191666666666665
NC,2020,1.71
ND,1982,-0.1325
ND,1983,2.4333333333333336
ND,1984,0.9083333333333332
ND,1985,1.0624999999999998
ND,1986,1.586666666666667
ND,1987,1.9000000000000004
ND,1988,1.8116666666666668
ND,1989,1.6483333333333334
ND,1990,1.3875
ND,1991,0.7416666666666666
ND,1992,1.3825
ND,1993,1.965
ND,1994,2.2616666666666667
ND,1995,1.6708333333333332
ND,1996,1.6116666666666664
ND,1997,1.76
ND,1998,0.4825
ND,1999,1.5691666666666666
ND,2000,1.5125000000000004
ND,2001,0.65
ND,2002,0.9425
ND,2003,1.5766666666666664
ND,2004,1.7008333333333336
ND,2005,1.5808333333333335
ND,2006,1.5216666666666665
ND,2007,1.3691666666666669
ND,2008,0.7083333333333335
ND,2009,1.0408333333333333
ND,2010,2.0391666666666666
ND,2011,1.9841666666666669
ND,2012,1.7999999999999996
ND,2013,1.676666666666667
ND,2014,1.72
ND,2015,0.6708333333333334
ND,2016,1.2166666666666666
ND,2017,1.5275
ND,2018,1.7316666666666665
ND,2019,1.2033333333333334
ND,2020,2.585
OH,1982,-0.5750000000000001
OH,1983,3.206666666666667
OH,1984,1.6641666666666666
OH,1985,1.3858333333333337
OH,1986,1.3225
OH,1987,1.84
OH,1988,1.590833333333333
OH,1989,0.5075
OH,1990,0.3899999999999999
OH,1991,0.6900000000000001
OH,1992,1.1275000000000002
OH,1993,1.5316666666666665
OH,1994,2.161666666666666
OH,1995,0.5966666666666668
OH,1996,0.8741666666666665
OH,1997,1.2141666666666664
OH,1998,0.9666666666666668
OH,1999,0.935
OH,2000,0.7883333333333334
OH,2001,-0.19000000000000006
OH,2002,0.9183333333333332
OH,2003,1.0541666666666667
OH,2004,1.1483333333333334
OH,2005,1.3175
OH,2006,0.5591666666666667
OH,2007,0.3499999999999999
OH,2008,-0.7233333333333333
OH,2009,-0.3674999999999999
OH,2010,1.8425
OH,2011,1.7766666666666666
OH,2012,1.12
OH,2013,1.3766666666666665
OH,2014,1.7391666666666667
OH,2015,1.0733333333333337
OH,2016,0.8908333333333333
OH,2017,1.345
OH,2018,1.0341666666666665
OH,2019,0.7866666666666667
OH,2020,1.105
OK,1982,-0.8999999999999999
OK,1983,1.6466666666666665
OK,1984,1.1849999999999998
OK,1985,0.38833333333333336
OK,1986,0.43416666666666665
OK,1987,1.755
OK,1988,1.5024999999999995
OK,1989,1.2
OK,1990,0.6841666666666666
OK,1991,0.9625
OK,1992,1.085
OK,1993,1.0041666666666669
OK,1994,1.7533333333333336
OK,1995,1.3075
OK,1996,1.1425
OK,1997,1.4524999999999997
OK,1998,1.1341666666666663
OK,1999,1.505
OK,2000,1.2441666666666666
OK,2001,0.2725
OK,2002,0.7008333333333333
OK,2003,0.9341666666666666
OK,2004,1.6866666666666663
OK,2005,1.538333333333333
OK,2006,1.2325
OK,2007,1.3858333333333333
OK,2008,0.4716666666666665
OK,2009,-0.1666666666666666
OK,2010,1.4608333333333334
OK,2011,1.3608333333333331
OK,2012,1.2033333333333334
OK,2013,1.1208333333333331
OK,2014,1.4741666666666668
OK,2015,0.6825
OK,2016,0.8883333333333335
OK,2017,1.6258333333333332
OK,2018,1.7908333333333333
OK,2019,1.0316666666666665
OK,2020,1.47
OR,1982,0.8583333333333334
OR,1983,2.655
OR,1984,1.9633333333333336
OR,1985,2.1591666666666667
OR,1986,2.349166666666666
OR,1987,2.2
OR,1988,2.2666666666666666
OR,1989,1.8458333333333332
OR,1990,1.2625000000000002
OR,1991,1.02
OR,1992,1.9591666666666665
OR,1993,2.439166666666667
OR,1994,2.438333333333333
OR,1995,1.6625
OR,1996,1.6083333333333332
OR,1997,1.8958333333333333
OR,1998,1.2466666666666668
OR,1999,1.8625
OR,2000,1.385
OR,2001,-0.009166666666666656
OR,2002,1.7016666666666669
OR,2003,1.57
OR,2004,2.28
OR,2005,2.086666666666667
OR,2006,1.64
OR,2007,1.2225
OR,2008,-0.5924999999999999
OR,2009,0.7383333333333336
OR,2010,1.985833333333333
OR,2011,1.9683333333333335
OR,2012,1.8533333333333333
OR,2013,2.2150000000000003
OR,2014,2.3033333333333337
OR,2015,2.1908333333333334
OR,2016,2.0108333333333337
OR,2017,1.7008333333333334
OR,2018,1.4908333333333337
OR,2019,1.6008333333333338
OR,2020,1.61
PA,1982,-1.6358333333333333
PA,1983,2.99
PA,1984,2.0650000000000004
PA,1985,1.8216666666666668
PA,1986,1.9925
PA,1987,1.9166666666666667
PA,1988,1.7091666666666665
PA,1989,0.5841666666666667
PA,1990,-0.13166666666666668
PA,1991,-0.00833333333333334
PA,1992,1.1641666666666668
PA,1993,1.7599999999999998
PA,1994,1.6691666666666665
PA,1995,0.6716666666666665
PA,1996,1.535
PA,1997,1.3808333333333334
PA,1998,1.0041666666666669
PA,1999,1.2599999999999998
PA,2000,0.8733333333333334
PA,2001,-0.3941666666666666
PA,2002,0.7866666666666665
PA,2003,1.1133333333333335
PA,2004,1.2541666666666669
PA,2005,1.295
PA,2006,0.97
PA,2007,0.4458333333333333
PA,2008,-0.5750000000000001
PA,2009,-0.8233333333333333
PA,2010,1.7266666666666666
PA,2011,1.1825
PA,2012,0.9366666666666668
PA,2013,1.663333333333333
PA,2014,2.0375
PA,2015,1.0875
PA,2016,1.0199999999999998
PA,2017,1.4
PA,2018,1.2125
PA,2019,0.4725000000000001
PA,2020,0.76
RI,1982,-0.028333333333333214
RI,1983,4.8275
RI,1984,3.2458333333333336
RI,1985,2.685833333333333
RI,1986,1.4241666666666666
RI,1987,1.4841666666666669
RI,1988,1.0516666666666663
RI,1989,-1.2608333333333337
RI,1990,-1.8858333333333333
RI,1991,-0.6900000000000001
RI,1992,2.2383333333333333
RI,1993,2.4366666666666665
RI,1994,2.181666666666666
RI,1995,1.5891666666666666
RI,1996,1.5991666666666664
RI,1997,1.2791666666666666
RI,1998,1.225
RI,1999,1.11
RI,2000,0.6041666666666667
RI,2001,0.08833333333333337
RI,2002,0.8383333333333335
RI,2003,1.231666666666667
RI,2004,1.169166666666667
RI,2005,0.7025
RI,2006,0.7875000000000001
RI,2007,-0.9716666666666668
RI,2008,-3.4
RI,2009,-0.40583333333333343
RI,2010,1.1341666666666663
RI,2011,1.0733333333333333
RI,2012,3.0308333333333337
RI,2013,1.7733333333333334
RI,2014,3.9391666666666674
RI,2015,2.533333333333333
RI,2016,1.893333333333333
RI,2017,1.0958333333333332
RI,2018,1.0483333333333331
RI,2019,0.6908333333333334
RI,2020,1.81
SC,1982,0.5283333333333333
SC,1983,4.524166666666666
SC,1984,2.0033333333333334
SC,1985,1.600833333333333
SC,1986,1.7358333333333338
SC,1987,2.205833333333333
SC,1988,1.9975
SC,1989,0.9758333333333334
SC,1990,0.8825
SC,1991,0.7933333333333333
SC,1992,1.465
SC,1993,1.6941666666666666
SC,1994,2.65
SC,1995,1.2308333333333332
SC,1996,1.4541666666666666
SC,1997,2.73
SC,1998,1.245
SC,1999,1.5691666666666666
SC,2000,1.1841666666666666
SC,2001,0.1225
SC,2002,1.3766666666666667
SC,2003,1.4066666666666665
SC,2004,1.7166666666666668
SC,2005,1.7175000000000002
SC,2006,1.7308333333333332
SC,2007,1.3124999999999998
SC,2008,-1.41
SC,2009,0.3700000000000001
SC,2010,1.9125
SC,2011,2.0283333333333338
SC,2012,2.5050000000000003
SC,2013,2.686666666666666
SC,2014,1.7225
SC,2015,2.04
SC,2016,2.0966666666666667
SC,2017,1.98
SC,2018,1.768333333333333
SC,2019,1.969166666666667
SC,2020,1.205
SD,1982,0.1108333333333333
SD,1983,3.83
SD,1984,1.4633333333333332
SD,1985,1.0491666666666666
SD,1986,2.1983333333333333
SD,1987,1.96
SD,1988,1.76
SD,1989,1.99
SD,1990,2.11
SD,1991,1.91
SD,1992,1.9266666666666663
SD,1993,2.021666666666667
SD,1994,1.989166666666667
SD,1995,1.3641666666666667
SD,1996,1.51
SD,1997,1.9108333333333336
SD,1998,1.6341666666666663
SD,1999,2.160833333333333
SD,2000,1.1641666666666668
SD,2001,0.17166666666666666
SD,2002,1.5558333333333332
SD,2003,1.0408333333333333
SD,2004,1.12
SD,2005,1.955833333333333
SD,2006,1.9708333333333332
SD,2007,1.9941666666666664
SD,2008,-0.2533333333333334
SD,2009,-0.468333333333333
SD,2010,1.5583333333333336
SD,2011,2.161666666666666
SD,2012,2.0925
SD,2013,2.135
SD,2014,1.9191666666666665
SD,2015,1.9466666666666663
SD,2016,1.2166666666666666
SD,2017,1.3291666666666666
SD,2018,1.4774999999999998
SD,2019,0.835
SD,2020,2.085
TN,1982,0.43
TN,1983,4.344166666666667
TN,1984,2.191666666666667
TN,1985,1.8516666666666663
TN,1986,1.7758333333333336
TN,1987,2.490833333333333
TN,1988,1.7066666666666668
TN,1989,1.3266666666666664
TN,1990,0.005833333333333302
TN,1991,1.5541666666666665
TN,1992,2.124166666666667
TN,1993,2.605833333333333
TN,1994,2.185833333333333
TN,1995,0.8958333333333334
TN,1996,0.9158333333333332
TN,1997,2.293333333333333
TN,1998,1.2825
TN,1999,1.5633333333333332
TN,2000,0.8850000000000001
TN,2001,-0.17583333333333334
TN,2002,2.3841666666666668
TN,2003,1.7524999999999995
TN,2004,1.5191666666666668
TN,2005,1.8941666666666663
TN,2006,1.5824999999999998
TN,2007,0.21583333333333327
TN,2008,-1.1216666666666666
TN,2009,1.0091666666666663
TN,2010,2.1283333333333334
TN,2011,2.7358333333333333
TN,2012,1.6675000000000002
TN,2013,2.0941666666666667
TN,2014,2.160833333333333
TN,2015,2.45
TN,2016,1.7525000000000002
TN,2017,2.075
TN,2018,1.5016666666666667
TN,2019,1.2066666666666668
TN,2020,1.475
TX,1982,0.12833333333333333
TX,1983,2.0358333333333336
TX,1984,2.2141666666666664
TX,1985,1.1475000000000002
TX,1986,0.060000000000000026
TX,1987,1.8116666666666663
TX,1988,1.9533333333333331
TX,1989,1.6075
TX,1990,1.8891666666666669
TX,1991,1.1891666666666667
TX,1992,1.64
TX,1993,2.018333333333333
TX,1994,2.375833333333333
TX,1995,1.7483333333333333
TX,1996,1.9383333333333337
TX,1997,2.2816666666666667
TX,1998,1.9116666666666664
TX,1999,1.6975
TX,2000,1.8916666666666675
TX,2001,0.5241666666666666
TX,2002,1.0783333333333334
TX,2003,1.3266666666666664
TX,2004,1.8841666666666663
TX,2005,2.0266666666666664
TX,2006,2.095
TX,2007,1.6416666666666666
TX,2008,0.6749999999999999
TX,2009,0.08333333333333331
TX,2010,1.7525000000000002
TX,2011,1.9108333333333332
TX,2012,2.075833333333333
TX,2013,1.9158333333333333
TX,2014,2.2675000000000005
TX,2015,1.4366666666666663
TX,2016,1.4533333333333334
TX,2017,1.7716666666666665
TX,2018,2.1383333333333336
TX,2019,1.6925
TX,2020,1.835
UT,1982,0.20333333333333334
UT,1983,3.6
UT,1984,2.413333333333333
UT,1985,2.035
UT,1986,1.6216666666666668
UT,1987,2.8875
UT,1988,2.6875
UT,1989,1.6666666666666663
UT,1990,1.3875
UT,1991,1.3883333333333334
UT,1992,2.271666666666667
UT,1993,2.5825
UT,1994,1.846666666666667
UT,1995,2.1966666666666668
UT,1996,1.5399999999999998
UT,1997,1.635
UT,1998,1.4350000000000005
UT,1999,2.106666666666667
UT,2000,1.2233333333333332
UT,2001,0.5516666666666666
UT,2002,1.8400000000000003
UT,2003,2.5016666666666665
UT,2004,2.8625000000000003
UT,2005,2.5941666666666667
UT,2006,2.334166666666667
UT,2007,1.1175
UT,2008,0.07000000000000021
UT,2009,0.6516666666666667
UT,2010,2.3975
UT,2011,3.1166666666666667
UT,2012,2.4091666666666667
UT,2013,2.4208333333333334
UT,2014,2.5783333333333336
UT,2015,1.8941666666666663
UT,2016,2.0900000000000003
UT,2017,2.148333333333333
UT,2018,2.120833333333333
UT,2019,1.9691666666666665
UT,2020,1.3450000000000002
VT,1982,0.5700000000000001
VT,1983,3.079166666666666
VT,1984,1.9216666666666669
VT,1985,2.1591666666666667
VT,1986,1.8891666666666664
VT,1987,2.2608333333333337
VT,1988,1.3650000000000002
VT,1989,-0.29
VT,1990,-0.525
VT,1991,1.4341666666666664
VT,1992,2.4399999999999995
VT,1993,2.204166666666666
VT,1994,2.1049999999999995
VT,1995,0.8608333333333335
VT,1996,1.3516666666666668
VT,1997,1.555
VT,1998,1.3124999999999998
VT,1999,1.5408333333333335
VT,2000,0.6141666666666666
VT,2001,0.16583333333333336
VT,2002,1.2933333333333332
VT,2003,1.6900000000000002
VT,2004,2.1491666666666664
VT,2005,1.025
VT,2006,0.5575
VT,2007,0.4766666666666666
VT,2008,-0.058333333333333376
VT,2009,1.3608333333333336
VT,2010,1.9183333333333328
VT,2011,2.0466666666666664
VT,2012,1.8100000000000005
VT,2013,1.7775
VT,2014,1.8
VT,2015,1.705833333333333
VT,2016,1.4375
VT,2017,1.5733333333333333
VT,2018,1.1683333333333334
VT,2019,0.6433333333333334
VT,2020,0.61
VA,1982,0.9366666666666666
VA,1983,3.0525
VA,1984,1.8875
VA,1985,2.1075000000000004
VA,1986,1.885
VA,1987,2.1408333333333336
VA,1988,1.6075
VA,1989,1.3525000000000005
VA,1990,0.2899999999999999
VA,1991,0.8783333333333334
VA,1992,1.850833333333333
VA,1993,1.9783333333333328
VA,1994,1.8183333333333331
VA,1995,1.1866666666666668
VA,1996,1.6291666666666669
VA,1997,2.0375
VA,1998,1.665
VA,1999,1.5191666666666663
VA,2000,1.6375
VA,2001,0.13166666666666668
VA,2002,1.3883333333333332
VA,2003,1.5358333333333334
VA,2004,1.7800000000000002
VA,2005,1.596666666666667
VA,2006,1.1833333333333331
VA,2007,0.9866666666666664
VA,2008,0.19333333333333336
VA,2009,0.1483333333333333
VA,2010,1.6358333333333333
VA,2011,1.5583333333333331
VA,2012,1.6825
VA,2013,1.3683333333333332
VA,2014,1.6366666666666665
VA,2015,1.9216666666666664
VA,2016,1.2891666666666668
VA,2017,1.6050000000000002
VA,2018,1.3483333333333334
VA,2019,1.3099999999999998
VA,2020,1.75
WA,1982,0.8258333333333333
WA,1983,3.333333333333333
WA,1984,2.463333333333333
WA,1985,2.4891666666666667
WA,1986,1.8283333333333336
WA,1987,2.688333333333333
WA,1988,2.353333333333333
WA,1989,1.9808333333333332
WA,1990,1.3933333333333335
WA,1991,0.7841666666666667
WA,1992,1.2741666666666664
WA,1993,2.285
WA,1994,2.125
WA,1995,1.1341666666666663
WA,1996,2.546666666666667
WA,1997,2.335833333333333
WA,1998,1.3075
WA,1999,1.7583333333333335
WA,2000,0.9816666666666668
WA,2001,-0.2808333333333333
WA,2002,1.7616666666666667
WA,2003,1.8433333333333333
WA,2004,2.710833333333333
WA,2005,2.2133333333333334
WA,2006,1.615
WA,2007,1.5774999999999997
WA,2008,-0.485
WA,2009,-1.2875
WA,2010,2.2025
WA,2011,2.4125
WA,2012,2.8825000000000003
WA,2013,2.31
WA,2014,2.405
WA,2015,1.975833333333333
WA,2016,2.205833333333333
WA,2017,1.9483333333333333
WA,2018,1.475
WA,2019,1.7950000000000002
WA,2020,2.02
WV,1982,-12.560833333333333
WV,1983,7.2475
WV,1984,2.9016666666666677
WV,1985,5.151666666666666
WV,1986,1.34
WV,1987,2.210833333333333
WV,1988,3.955833333333333
WV,1989,1.5916666666666668
WV,1990,-3.0908333333333338
WV,1991,-2.62
WV,1992,1.495
WV,1993,2.7875
WV,1994,4.9575
WV,1995,0.12749999999999992
WV,1996,1.3891666666666664
WV,1997,2.293333333333333
WV,1998,0.9916666666666666
WV,1999,1.2875
WV,2000,1.8216666666666668
WV,2001,-0.5416666666666666
WV,2002,-0.17916666666666667
WV,2003,1.5108333333333333
WV,2004,2.6175
WV,2005,1.9891666666666663
WV,2006,1.3083333333333331
WV,2007,0.5483333333333333
WV,2008,-0.7891666666666666
WV,2009,-3.4833333333333343
WV,2010,1.533333333333334
WV,2011,3.371666666666666
WV,2012,0.38083333333333336
WV,2013,1.0766666666666669
WV,2014,1.825
WV,2015,0.4783333333333333
WV,2016,2.1475000000000004
WV,2017,1.278333333333333
WV,2018,2.83
WV,2019,-0.13833333333333336
WV,2020,3.115
WI,1982,-0.6233333333333334
WI,1983,3.0483333333333333
WI,1984,1.9366666666666668
WI,1985,1.3075
WI,1986,1.6908333333333332
WI,1987,2.1508333333333334
WI,1988,1.9108333333333332
WI,1989,1.1816666666666666
WI,1990,0.784166666666667
WI,1991,0.935
WI,1992,1.91
WI,1993,1.501666666666667
WI,1994,1.935
WI,1995,1.0133333333333334
WI,1996,1.4316666666666666
WI,1997,1.495
WI,1998,1.221666666666667
WI,1999,1.419166666666667
WI,2000,0.6875000000000001
WI,2001,-0.0675
WI,2002,1.1258333333333337
WI,2003,1.0691666666666666
WI,2004,1.5466666666666669
WI,2005,1.0699999999999998
WI,2006,0.8658333333333333
WI,2007,0.8266666666666667
WI,2008,-0.051666666666666666
WI,2009,-0.7458333333333335
WI,2010,1.8016666666666667
WI,2011,1.4683333333333335
WI,2012,1.4291666666666665
WI,2013,1.5216666666666667
WI,2014,1.8358333333333328
WI,2015,1.4991666666666668
WI,2016,1.3808333333333334
WI,2017,1.4658333333333335
WI,2018,1.0258333333333334
WI,2019,0.7041666666666666
WI,2020,1.705
WY,1982,-2.249166666666667
WY,1983,1.979166666666667
WY,1984,1.2833333333333332
WY,1985,-0.46
WY,1986,-0.8075
WY,1987,2.365833333333333
WY,1988,1.31
WY,1989,1.2900000000000005
WY,1990,1.0224999999999995
WY,1991,0.29
WY,1992,0.8891666666666667
WY,1993,0.9666666666666668
WY,1994,1.7824999999999998
WY,1995,0.7025
WY,1996,0.7766666666666667
WY,1997,1.4500000000000002
WY,1998,0.87
WY,1999,1.525
WY,2000,1.2191666666666665
WY,2001,0.8849999999999999
WY,2002,0.3383333333333334
WY,2003,0.955
WY,2004,1.7525000000000002
WY,2005,1.3158333333333332
WY,2006,1.7666666666666664
WY,2007,1.2041666666666666
WY,2008,0.05083333333333325
WY,2009,-1.3808333333333334
WY,2010,1.4800000000000002
WY,2011,1.2133333333333334
WY,2012,0.8925000000000001
WY,2013,1.0216666666666667
WY,2014,1.3383333333333332
WY,2015,0.02166666666666665
WY,2016,0.8033333333333333
WY,2017,1.820833333333333
WY,2018,1.8191666666666664
WY,2019,0.9833333333333332
WY,2020,0.98
