stcode,ABBcode,AnyCong,NoCong,EvanProt,Catholic,MainProt,Other,CongSession,YrElected,stateabbr,CDnum
37,NC11,53.645164,46.354836,38.54702,3.5201304,9.7996206,1.7783935,112,2010,NC,11
37,NC08,49.742085,50.257915,28.610353,4.0895786,12.802174,4.2399788,112,2010,NC,8
37,NC12,49.816803,50.183197,24.066954,5.4381571,15.808445,4.5032473,112,2010,NC,12
37,NC10,58.980812,41.019188,39.91692,2.423584,13.594602,3.0457067,112,2010,NC,10
37,NC07,44.935123,55.064877,26.255873,3.9480529,9.0713959,5.659802,112,2010,NC,7
37,NC02,42.067612,57.932388,25.640804,3.6232824,8.6102047,4.1933203,112,2010,NC,2
37,NC09,52.026516,47.973484,27.832924,7.5530195,13.374599,3.265974,112,2010,NC,9
38,ND00,67.121918,32.878082,11.687192,24.881243,29.265779,1.2877035,112,2010,ND,0
39,OH05,53.36092,46.63908,15.038386,21.492371,15.62868,1.2014828,112,2010,OH,5
39,OH08,41.03199,58.96801,15.802474,13.846446,8.8358965,2.5471735,112,2010,OH,8
39,OH13,47.223866,52.776134,11.816955,24.149889,7.9879327,3.2690892,112,2010,OH,13
39,OH14,47.039371,52.960629,9.9191694,26.869833,8.1307583,2.1196108,112,2010,OH,14
39,OH16,48.989864,51.010136,18.417799,15.242772,12.56158,2.7677135,112,2010,OH,16
39,OH15,39.149883,60.850117,12.190678,12.06775,9.5488548,5.3426008,112,2010,OH,15
39,OH03,43.246246,56.753754,17.169245,12.272139,8.4615002,5.3433628,112,2010,OH,3
39,OH09,46.461842,53.538158,9.6206255,21.677654,10.638754,4.5248079,112,2010,OH,9
39,OH07,33.848248,66.151749,12.823202,8.770915,9.4696007,2.7845297,112,2010,OH,7
39,OH04,42.646114,57.353886,14.453519,11.554123,14.663319,1.9751539,112,2010,OH,4
39,OH02,38.506554,61.493446,14.096706,15.511499,6.5433803,2.3549676,112,2010,OH,2
39,OH17,44.736446,55.263554,11.053005,20.542221,9.3620958,3.7791243,112,2010,OH,17
39,OH10,52.713024,47.286976,8.3177233,28.627274,7.4193711,8.3486557,112,2010,OH,10
39,OH18,36.94426,63.05574,17.044462,5.4891028,13.530478,.88021612,112,2010,OH,18
39,OH06,37.98896,62.01104,12.447554,11.809178,11.455165,2.2770634,112,2010,OH,6
39,OH01,51.87244,48.12756,11.83552,25.013315,9.3733492,5.6502562,112,2010,OH,1
39,OH11,52.713017,47.286983,8.3177223,28.627268,7.4193707,8.3486557,112,2010,OH,11
39,OH12,37.926304,62.073696,11.258832,12.572244,9.0871954,5.0080328,112,2010,OH,12
40,OK02,56.307957,43.692043,46.27544,1.5766335,6.2271357,2.2287474,112,2010,OK,2
40,OK01,59.013241,40.986759,34.59457,6.9431891,13.091637,4.3838449,112,2010,OK,1
40,OK04,54.039558,45.960442,39.239361,3.4945223,8.5986614,2.7070138,112,2010,OK,4
40,OK03,56.077084,43.922916,37.935757,3.9911354,12.153329,1.9968626,112,2010,OK,3
40,OK05,71.404442,28.595558,46.257626,7.721158,11.080105,6.3455534,112,2010,OK,5
41,OR05,33.800762,66.199234,13.056225,12.398256,3.8977258,4.448555,112,2010,OR,5
41,OR04,25.765694,74.234306,11.755056,5.6358318,3.2878611,5.0869446,112,2010,OR,4
41,OR02,30.687113,69.312889,11.869763,9.5510969,3.4257112,5.8405414,112,2010,OR,2
41,OR03,34.631947,65.368057,10.60551,13.762244,4.2390652,6.0251274,112,2010,OR,3
41,OR01,30.923248,69.076752,11.093745,10.650904,3.457376,5.7212234,112,2010,OR,1
42,PA16,51.690426,48.309574,18.936878,16.868685,14.015141,1.8697224,112,2010,PA,16
42,PA10,46.335815,53.664185,6.6741233,21.869213,16.011274,1.7812047,112,2010,PA,10
42,PA02,49.636665,50.363335,7.45715,25.557367,7.0877228,9.5344257,112,2010,PA,2
42,PA17,48.994091,51.005909,8.8174934,16.691225,20.040154,3.445219,112,2010,PA,17
42,PA04,57.868259,42.131741,8.0838995,32.156883,13.523509,4.1039677,112,2010,PA,4
42,PA11,53.555862,46.444138,5.7418866,33.46452,12.102361,2.2470956,112,2010,PA,11
42,PA08,67.731842,32.268158,4.8915915,49.951668,9.7170706,3.1715121,112,2010,PA,8
42,PA15,52.975903,47.024097,6.0344143,24.597149,17.786377,4.5579624,112,2010,PA,15
42,PA14,60.569763,39.430237,6.3842015,37.656658,11.407302,5.1216016,112,2010,PA,14
42,PA09,45.583576,54.416424,13.847898,12.523442,17.122747,2.089489,112,2010,PA,9
42,PA13,56.600979,43.399021,7.1179566,31.600592,10.008535,7.8738952,112,2010,PA,13
42,PA19,43.36026,56.63974,11.343203,11.00828,18.47677,2.5320072,112,2010,PA,19
42,PA05,47.147991,52.852009,10.128588,17.871723,18.153896,.99378395,112,2010,PA,5
42,PA18,58.671799,41.328201,6.9315453,34.427452,13.845398,3.4674034,112,2010,PA,18
42,PA03,54.91164,45.08836,10.139642,27.403658,15.195358,2.1729822,112,2010,PA,3
42,PA12,55.948235,44.051765,8.7019224,27.882767,17.548334,1.8152113,112,2010,PA,12
42,PA07,63.996479,36.003521,4.9876018,44.95047,10.254421,3.8039861,112,2010,PA,7
42,PA06,58.387222,41.612778,7.0230117,33.323044,14.799079,3.2420878,112,2010,PA,6
42,PA01,50.471455,49.528545,7.1553402,27.246103,7.0133471,9.0566635,112,2010,PA,1
44,RI01,56.163567,43.836433,2.3376169,45.469425,5.3528585,3.0036659,112,2010,RI,1
44,RI02,53.495754,46.504246,2.6443021,43.221638,5.4953485,2.1344659,112,2010,RI,2
45,SC06,52.339134,47.660866,24.979603,2.9081483,12.235812,12.21557,112,2010,SC,6
45,SC03,58.167686,41.832314,42.577766,2.7528377,7.7550735,5.0820088,112,2010,SC,3
45,SC05,51.8601,48.1399,30.956379,2.6253452,10.32451,7.953866,112,2010,SC,5
45,SC02,47.560551,52.439449,24.18992,4.3728542,12.536692,6.4610844,112,2010,SC,2
45,SC01,45.55085,54.44915,20.86455,6.411706,10.12184,8.1527548,112,2010,SC,1
45,SC04,59.056362,40.943638,41.118847,4.0004478,9.4881649,4.4489026,112,2010,SC,4
46,SD00,58.565918,41.434082,14.51055,18.286251,24.073423,1.695693,112,2010,SD,0
47,TN06,43.763096,56.236904,33.036915,2.7334495,6.1064687,1.8862629,112,2010,TN,6
47,TN08,57.78643,42.21357,41.154968,2.386632,8.1651306,6.0796995,112,2010,TN,8
47,TN09,63.400612,36.599388,28.071222,6.5975738,9.4853191,19.246496,112,2010,TN,9
47,TN07,55.591068,44.408932,33.010475,5.0862269,8.8787413,8.6156254,112,2010,TN,7
47,TN01,54.321346,45.678654,41.985008,1.6518387,9.386322,1.2981774,112,2010,TN,1
47,TN05,55.934269,44.065731,33.474335,4.2824855,8.5135632,9.6638851,112,2010,TN,5
47,TN02,62.639233,37.360767,45.424278,4.0216274,10.539699,2.6536283,112,2010,TN,2
47,TN03,59.234943,40.765057,44.78968,2.7655983,7.9087782,3.7708864,112,2010,TN,3
47,TN04,49.146423,50.853577,37.329147,2.2282424,6.8963132,2.6927204,112,2010,TN,4
48,TX14,56.357288,43.642712,23.926573,21.011501,6.6375766,4.7816377,112,2010,TX,14
48,TX06,54.383495,45.616505,31.230429,10.324618,7.484726,5.3437223,112,2010,TX,6
48,TX17,51.129608,48.870392,30.955261,9.0204086,7.7214622,3.432476,112,2010,TX,17
48,TX12,54.219776,45.780224,32.122845,9.5564041,7.4901595,5.0503678,112,2010,TX,12
48,TX02,64.145149,35.854851,28.276028,20.812153,6.1638398,8.8931293,112,2010,TX,2
48,TX15,52.592583,47.407417,12.020267,35.787773,2.6280982,2.1564448,112,2010,TX,15
48,TX10,52.820942,47.179058,21.742105,17.455469,7.3754315,6.2479358,112,2010,TX,10
48,TX03,55.476177,44.523823,24.386381,15.785573,7.3670559,7.9371672,112,2010,TX,3
48,TX29,58.3946,41.6054,26.323709,18.128368,6.8138742,7.1286478,112,2010,TX,29
48,TX18,58.394604,41.605396,26.323711,18.128368,6.8138742,7.1286497,112,2010,TX,18
48,TX28,50.18507,49.81493,9.5333605,36.5644,2.2693551,1.8179548,112,2010,TX,28
48,TX20,56.435169,43.564831,16.826368,30.839478,4.598568,4.1707554,112,2010,TX,20
48,TX30,61.447323,38.552677,26.00561,18.875412,7.0191827,9.5471191,112,2010,TX,30
48,TX08,50.082626,49.917374,29.869514,10.289165,5.8005047,4.1234417,112,2010,TX,8
48,TX19,66.317635,33.682365,42.150749,13.182053,8.3181686,2.6666641,112,2010,TX,19
48,TX07,58.394596,41.605404,26.323708,18.128368,6.8138738,7.1286464,112,2010,TX,7
48,TX25,48.990051,51.009949,16.667431,20.209223,6.9555335,5.1578641,112,2010,TX,25
48,TX04,60.222782,39.777218,39.633636,8.6408148,6.955369,4.9929619,112,2010,TX,4
48,TX22,50.251995,49.748005,20.990917,16.177795,6.7517338,6.3315487,112,2010,TX,22
48,TX32,61.447323,38.552677,26.00561,18.875412,7.0191822,9.5471191,112,2010,TX,32
48,TX31,43.263416,56.736584,22.908964,9.2791243,6.2355795,4.8397484,112,2010,TX,31
48,TX11,61.528702,38.471298,36.020611,15.7241,7.3490853,2.4349055,112,2010,TX,11
48,TX13,67.316238,32.683762,48.523552,7.6927152,7.4669209,3.6330504,112,2010,TX,13
48,TX27,56.389462,43.610538,15.980588,33.948643,3.2762866,3.1839442,112,2010,TX,27
48,TX16,57.725315,42.274685,10.873206,43.208805,1.2671002,2.3762035,112,2010,TX,16
48,TX24,55.687336,44.312664,27.221148,14.214467,6.9381227,7.3135986,112,2010,TX,24
48,TX21,52.669762,47.330238,18.097322,23.767612,6.6000419,4.2047849,112,2010,TX,21
48,TX26,46.79467,53.20533,27.400202,8.9448938,6.1677012,4.2818732,112,2010,TX,26
48,TX01,64.001579,35.998421,41.892704,9.58218,6.7408881,5.7858071,112,2010,TX,1
48,TX23,54.583595,45.416405,15.600369,31.512972,4.1775999,3.292654,112,2010,TX,23
48,TX09,55.827412,44.172588,24.436289,17.518982,6.8511901,7.0209508,112,2010,TX,9
48,TX05,55.994682,44.005318,30.800596,13.349124,6.0368571,5.808105,112,2010,TX,5
49,UT02,75.424706,24.575294,2.3997095,6.031992,1.0100446,65.982956,112,2010,UT,2
49,UT03,81.545143,18.454857,1.6477633,4.6822133,.66186553,74.553299,112,2010,UT,3
49,UT01,80.123978,19.876022,2.8391614,6.7441235,.89915645,69.641533,112,2010,UT,1
50,VT00,33.622696,66.377304,3.6165123,20.502573,7.67554,1.8280706,112,2010,VT,0
51,VA02,40.073551,59.926449,16.215555,8.5934401,9.0730114,6.1915445,112,2010,VA,2
51,VA08,42.706032,57.293968,7.8422842,16.16408,9.5884657,9.1112022,112,2010,VA,8
51,VA10,44.844364,55.155636,9.8624678,16.023813,9.819458,9.1386251,112,2010,VA,10
51,VA01,43.311043,56.688957,20.48991,8.2433586,10.633198,3.9445763,112,2010,VA,1
51,VA07,46.181938,53.818062,22.952955,5.622921,12.249784,5.3562775,112,2010,VA,7
51,VA04,41.459713,58.540287,21.243061,4.6346469,9.6641483,5.9178567,112,2010,VA,4
51,VA03,50.723301,49.276699,21.584818,5.4405637,13.205027,10.492893,112,2010,VA,3
51,VA06,55.164688,44.835312,30.786757,3.7404487,16.168228,4.4692545,112,2010,VA,6
51,VA11,44.004505,55.995495,10.163292,17.009769,7.894598,8.9368458,112,2010,VA,11
51,VA05,43.840904,56.159096,26.733316,2.8518167,10.52162,3.7341514,112,2010,VA,5
51,VA09,40.750137,59.249863,25.972404,1.2203041,11.527783,2.0296454,112,2010,VA,9
53,WA06,31.372059,68.627945,13.063279,8.0373526,4.4198475,5.8515797,112,2010,WA,6
53,WA04,40.935688,59.064312,12.201493,17.835434,4.2647228,6.634038,112,2010,WA,4
53,WA07,37.626896,62.373104,10.590194,14.412436,5.4268508,7.1974158,112,2010,WA,7
53,WA05,35.566849,64.433151,12.499746,12.051836,5.0048013,6.0104651,112,2010,WA,5
53,WA01,32.358665,67.641335,11.7091,10.724965,4.1029887,5.8216119,112,2010,WA,1
53,WA02,30.859388,69.14061,11.948952,9.9076462,4.513123,4.4896674,112,2010,WA,2
53,WA08,37.097015,62.902985,11.625604,13.145673,5.1948948,7.1308441,112,2010,WA,8
53,WA03,30.183088,69.81691,13.720078,7.450882,3.5469697,5.4651585,112,2010,WA,3
53,WA09,35.425354,64.574646,12.426156,11.227463,4.8479691,6.9237661,112,2010,WA,9
54,WV02,33.033112,66.966888,12.508447,3.9062862,14.431352,2.187027,112,2010,WV,2
54,WV03,32.425694,67.57431,16.228472,1.8331672,12.568931,1.7951239,112,2010,WV,3
54,WV01,41.1157,58.8843,11.870628,9.697382,17.405449,2.1422405,112,2010,WV,1
55,WI01,45.428997,54.571003,11.895065,21.408966,9.0897951,3.0351706,112,2010,WI,1
55,WI02,47.852406,52.147594,9.5171309,20.867769,15.346582,2.120923,112,2010,WI,2
55,WI04,46.376465,53.623535,12.271152,21.013575,5.4500465,7.6416922,112,2010,WI,4
55,WI07,57.772003,42.227997,15.5082,27.493647,14.057788,.71236897,112,2010,WI,7
55,WI08,63.867306,36.132694,17.407803,35.199356,10.434317,.82583046,112,2010,WI,8
55,WI03,55.127472,44.872528,12.830479,21.663847,19.806787,.8263588,112,2010,WI,3
55,WI05,57.408249,42.591751,17.148968,28.155106,9.0166445,3.0875311,112,2010,WI,5
55,WI06,55.120518,44.879482,17.14325,25.048098,12.351777,.57739353,112,2010,WI,6
56,WY00,39.578373,60.421627,10.511758,10.862167,6.4828448,11.721603,112,2010,WY,0
1,AL02,62.923569,37.076431,41.722069,2.0672269,9.3508797,9.7833939,113,2012,AL,2
1,AL04,66.663681,33.336319,53.692081,4.245904,5.5274782,3.1982174,113,2012,AL,4
1,AL03,57.355934,42.644066,39.892826,1.9593846,7.4343238,8.0693998,113,2012,AL,3
1,AL01,59.330441,40.669559,35.985249,6.8356462,8.1130981,8.3964481,113,2012,AL,1
1,AL07,70.368248,29.631752,40.843479,4.575119,8.831563,16.118088,113,2012,AL,7
1,AL05,55.356468,44.643532,38.622173,4.1674995,9.1249237,3.4418716,113,2012,AL,5
1,AL06,68.462845,31.537155,43.528145,5.5365024,8.4790277,10.91917,113,2012,AL,6
2,AK00,33.909107,66.090897,14.215094,7.1618953,4.5830159,7.9491024,113,2012,AK,0
4,AZ05,39.073467,60.926533,14.001484,13.639902,2.7283683,8.7037125,113,2012,AZ,5
4,AZ03,39.116009,60.883991,10.78014,19.517649,2.9526215,5.8655987,113,2012,AZ,3
4,AZ07,39.073467,60.926533,14.001484,13.639902,2.7283683,8.7037125,113,2012,AZ,7
4,AZ04,26.093784,73.906219,8.3313179,10.810029,1.9947188,4.9577188,113,2012,AZ,4
4,AZ09,39.073467,60.926533,14.001484,13.639902,2.7283683,8.7037125,113,2012,AZ,9
4,AZ08,39.073467,60.926533,14.001484,13.639902,2.7283683,8.7037125,113,2012,AZ,8
4,AZ06,39.073467,60.926533,14.001484,13.639902,2.7283683,8.7037125,113,2012,AZ,6
4,AZ02,39.945137,60.054863,10.110761,20.690435,3.556427,5.5875139,113,2012,AZ,2
4,AZ01,34.601238,65.398758,8.1266842,11.839628,2.0459721,12.588954,113,2012,AZ,1
5,AR02,52.950802,47.049198,35.198685,4.7046595,7.9433126,5.1041451,113,2012,AR,2
5,AR04,59.442657,40.557343,41.340908,2.6299975,6.8587132,8.613039,113,2012,AR,4
5,AR01,54.363762,45.636238,42.309032,1.5959495,5.936132,4.5226479,113,2012,AR,1
5,AR03,54.69743,45.30257,37.071194,7.8954535,7.4283848,2.3023977,113,2012,AR,3
6,CA10,40.615807,59.384193,12.044108,22.484219,1.5718074,4.5156722,113,2012,CA,10
6,CA41,44.436687,55.563313,10.974675,27.528028,1.3488512,4.5851326,113,2012,CA,41
6,CA03,35.924263,64.075737,9.9948578,18.604654,2.1863825,5.1383686,113,2012,CA,3
6,CA43,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,43
6,CA50,43.977119,56.022881,9.9061651,26.09226,2.2990289,5.6796651,113,2012,CA,50
6,CA36,44.436687,55.563313,10.974675,27.528028,1.3488512,4.5851326,113,2012,CA,36
6,CA30,53.084854,46.915146,8.2980471,36.066029,2.3336782,6.3871002,113,2012,CA,30
6,CA48,45.763416,54.236584,11.490577,26.492081,2.5437908,5.236968,113,2012,CA,48
6,CA47,50.079693,49.920307,9.6126146,32.132137,2.4197795,5.9151611,113,2012,CA,47
6,CA45,45.763416,54.236584,11.490577,26.492081,2.5437908,5.236968,113,2012,CA,45
6,CA44,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,44
6,CA07,37.072842,62.927158,11.109553,16.191637,2.3956363,7.3760147,113,2012,CA,7
6,CA40,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,40
6,CA26,44.931938,55.068062,8.8994608,28.357201,2.6681063,5.0071707,113,2012,CA,26
6,CA09,42.405014,57.594986,9.3973656,25.126949,2.1319299,5.7487693,113,2012,CA,9
6,CA29,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,29
6,CA11,38.473438,61.526562,7.7328954,21.772598,3.116513,5.8514318,113,2012,CA,11
6,CA16,52.938606,47.061394,11.786342,35.355694,1.6828815,4.1136894,113,2012,CA,16
6,CA14,44.545517,55.454483,3.4945378,31.163275,3.907064,5.9806404,113,2012,CA,14
6,CA05,38.981441,61.018559,7.8971519,23.63916,2.3549917,5.0901375,113,2012,CA,5
6,CA06,37.021103,62.978897,10.766993,16.566309,2.3984501,7.2893515,113,2012,CA,6
6,CA51,42.599339,57.400661,9.1505108,26.475607,1.9835329,4.9896879,113,2012,CA,51
6,CA35,42.742908,57.257092,11.194549,24.866121,1.5016923,5.1805463,113,2012,CA,35
6,CA46,45.763416,54.236584,11.490577,26.492081,2.5437908,5.236968,113,2012,CA,46
6,CA19,43.556896,56.443104,8.3405638,25.109926,2.5045998,7.6018066,113,2012,CA,19
6,CA08,41.199814,58.800186,11.676585,23.378384,1.3494183,4.7954268,113,2012,CA,8
6,CA24,50.003639,49.996361,7.5527496,33.956333,3.8359675,4.6585889,113,2012,CA,24
6,CA22,46.809719,53.190281,12.876493,27.530708,1.8794082,4.5231099,113,2012,CA,22
6,CA21,50.324997,49.675003,12.001691,32.501667,1.5226542,4.298985,113,2012,CA,21
6,CA37,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,37
6,CA38,52.947075,47.052925,8.3650522,35.878933,2.3373971,6.3656926,113,2012,CA,38
6,CA12,35.307705,64.692291,3.7688377,15.025178,7.3653035,9.148386,113,2012,CA,12
6,CA18,43.104965,56.895035,7.3059764,26.172977,2.6001942,7.0258169,113,2012,CA,18
6,CA34,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,34
6,CA31,39.98624,60.01376,11.965547,21.881477,1.2805558,4.8586607,113,2012,CA,31
6,CA17,41.049202,58.950798,8.2975483,22.611135,2.5444977,7.5960207,113,2012,CA,17
6,CA28,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,28
6,CA27,52.494343,47.505657,8.467226,35.424,2.2839401,6.3191767,113,2012,CA,27
6,CA32,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,32
6,CA53,43.917267,56.082733,9.767025,25.905296,2.4227598,5.8221855,113,2012,CA,53
6,CA52,43.917267,56.082733,9.767025,25.905296,2.4227598,5.8221855,113,2012,CA,52
6,CA49,44.345284,55.654716,10.166615,26.041336,2.4508197,5.6865129,113,2012,CA,49
6,CA04,38.398659,61.601341,13.059046,18.922495,1.8307779,4.58634,113,2012,CA,4
6,CA42,44.436687,55.563313,10.974675,27.528028,1.3488512,4.5851326,113,2012,CA,42
6,CA15,34.242119,65.757881,8.1256189,16.011362,2.7090814,7.3960562,113,2012,CA,15
6,CA20,44.855694,55.144306,5.5747161,32.302856,2.350235,4.6278863,113,2012,CA,20
6,CA02,34.213966,65.786034,5.197556,20.669256,3.0704503,5.2767038,113,2012,CA,2
6,CA23,47.613403,52.386597,12.842894,29.234133,1.1955959,4.3407812,113,2012,CA,23
6,CA33,53.104389,46.895611,8.2966061,36.084496,2.3328774,6.3904104,113,2012,CA,33
6,CA13,33.740501,66.259499,8.1721764,15.328375,2.6607809,7.5791693,113,2012,CA,13
6,CA01,30.314535,69.685463,12.589266,10.980006,2.3426001,4.4026632,113,2012,CA,1
6,CA39,47.190811,52.809189,10.651831,28.671041,2.3501542,5.5177851,113,2012,CA,39
6,CA25,51.731987,48.268013,8.3978443,34.78685,2.3891721,6.1581206,113,2012,CA,25
8,CO02,37.398994,62.601006,13.726907,14.051842,5.8592391,3.7610068,113,2012,CO,2
8,CO04,37.139011,62.860989,12.514929,15.798894,5.5720558,3.2531328,113,2012,CO,4
8,CO05,33.774975,66.225021,15.226636,9.1173725,5.2858448,4.1451216,113,2012,CO,5
8,CO07,32.790527,67.209473,10.561641,15.455524,3.043659,3.7297032,113,2012,CO,7
8,CO03,42.532883,57.467117,10.717002,22.013842,4.1285114,5.6735277,113,2012,CO,3
8,CO01,48.13319,51.86681,9.2798624,24.464941,6.0407119,8.3476753,113,2012,CO,1
8,CO06,33.003616,66.996384,11.624846,12.065016,4.4087372,4.9050179,113,2012,CO,6
9,CT01,48.827141,51.172859,5.354548,30.755232,8.4017696,4.3155913,113,2012,CT,1
9,CT03,49.403225,50.596775,3.8615625,35.44521,6.5713787,3.5250742,113,2012,CT,3
9,CT05,50.861839,49.138161,4.2815347,34.398819,8.30406,3.8774257,113,2012,CT,5
9,CT02,44.078522,55.921478,3.4233265,30.937162,7.1019492,2.6160836,113,2012,CT,2
9,CT04,62.967628,37.032372,5.091867,43.943371,8.9576216,4.9747691,113,2012,CT,4
10,DE00,41.753292,58.246708,7.1970768,20.327997,9.6730938,4.5551243,113,2012,DE,0
12,FL06,35.598827,64.401169,14.992803,12.10116,5.5561137,2.948751,113,2012,FL,6
12,FL20,36.47942,63.52058,12.174162,15.761434,3.1639099,5.3799143,113,2012,FL,20
12,FL27,39.757576,60.242424,10.888086,21.809061,1.6137812,5.4466476,113,2012,FL,27
12,FL13,36.015697,63.984303,10.149235,12.323276,7.1274414,6.4157457,113,2012,FL,13
12,FL10,40.48777,59.51223,19.60092,10.442483,5.7972832,4.6470842,113,2012,FL,10
12,FL04,53.483173,46.516827,30.322992,8.5408659,5.8765721,8.7427425,113,2012,FL,4
12,FL16,40.900066,59.099934,13.450171,18.060705,6.9007654,2.4884243,113,2012,FL,16
12,FL18,34.549919,65.450081,10.706348,15.564904,4.0884633,4.1902032,113,2012,FL,18
12,FL23,37.447212,62.552788,12.225737,17.444405,2.7038138,5.0732574,113,2012,FL,23
12,FL01,48.778076,51.221924,29.129774,5.4110212,9.173398,5.0638828,113,2012,FL,1
12,FL17,38.977165,61.022835,18.422688,12.00695,5.1357846,3.4117427,113,2012,FL,17
12,FL25,37.856701,62.143299,11.326906,19.100204,2.8121693,4.6174212,113,2012,FL,25
12,FL14,39.273277,60.726723,17.153023,10.876777,5.1338501,6.1096277,113,2012,FL,14
12,FL11,30.698566,69.301437,14.856314,8.9389668,4.7730746,2.1302114,113,2012,FL,11
12,FL22,36.66745,63.33255,11.651629,15.963302,3.2228394,5.8296795,113,2012,FL,22
12,FL09,39.864941,60.135059,17.410795,13.341309,4.0202136,5.0926232,113,2012,FL,9
12,FL19,36.98048,63.01952,13.645664,15.903551,4.8821735,2.5490913,113,2012,FL,19
12,FL24,39.189678,60.810322,11.216886,20.73621,1.8817157,5.354867,113,2012,FL,24
12,FL26,39.088066,60.911934,10.486177,21.436964,1.8530942,5.3118305,113,2012,FL,26
12,FL07,39.938896,60.061104,17.499023,14.046521,4.7054391,3.6879125,113,2012,FL,7
12,FL03,41.875622,58.124378,25.160042,6.7863975,5.1159425,4.8132401,113,2012,FL,3
12,FL05,47.01276,52.98724,23.880095,10.665546,5.5238614,6.9432578,113,2012,FL,5
12,FL12,27.113041,72.886963,10.705674,9.8092709,3.8044264,2.7936695,113,2012,FL,12
12,FL02,44.298283,55.701717,25.087824,3.9886117,6.0188479,9.2029991,113,2012,FL,2
12,FL08,37.473038,62.526962,13.338295,14.825628,5.9735789,3.3355355,113,2012,FL,8
12,FL15,40.13195,59.86805,20.872776,9.3620815,4.9838462,4.9132466,113,2012,FL,15
12,FL21,36.665031,63.334969,11.580852,15.95817,3.234617,5.8913927,113,2012,FL,21
13,GA12,49.853741,50.146259,29.765869,4.0533748,7.9483981,8.0860987,113,2012,GA,12
13,GA06,58.272949,41.727051,23.235336,10.036612,14.010884,10.990117,113,2012,GA,6
13,GA07,44.93586,55.06414,24.467758,8.6056108,7.9774084,3.8850822,113,2012,GA,7
13,GA14,47.635094,52.364906,35.498451,5.290647,5.1857581,1.6602373,113,2012,GA,14
13,GA04,45.007572,54.992428,21.795034,8.021677,8.9836388,6.207222,113,2012,GA,4
13,GA11,50.30368,49.69632,28.959539,7.7679234,9.5451412,4.0310764,113,2012,GA,11
13,GA05,58.487198,41.512802,22.714088,8.8571119,13.920044,12.995954,113,2012,GA,5
13,GA10,41.575134,58.424866,25.019739,3.4838834,8.0169182,5.0545936,113,2012,GA,10
13,GA09,56.943485,43.056515,39.006428,8.7502604,6.9453578,2.2414393,113,2012,GA,9
13,GA08,52.274731,47.725269,36.535881,2.4867532,7.3234553,5.9286413,113,2012,GA,8
13,GA01,49.37355,50.62645,27.837543,5.070363,8.2360239,8.22962,113,2012,GA,1
13,GA03,52.649395,47.350605,36.554363,3.7162137,8.5995827,3.7792354,113,2012,GA,3
13,GA13,50.60215,49.39785,28.626585,7.22439,8.6061935,6.1449814,113,2012,GA,13
13,GA02,53.725769,46.274231,32.332371,2.820333,8.298543,10.274523,113,2012,GA,2
15,HI02,43.333721,56.666279,9.4680891,18.476345,3.0647898,12.324497,113,2012,HI,2
15,HI01,39.294716,60.705284,9.6841497,18.224373,2.9388158,8.4473772,113,2012,HI,1
16,ID02,60.149212,39.850788,7.7040486,7.7289796,3.6615846,41.0546,113,2012,ID,2
16,ID01,42.134853,57.865147,18.007408,8.0149355,3.6179185,12.494591,113,2012,ID,1
17,IL09,59.621037,40.378963,8.3349781,37.484982,3.8907921,9.910285,113,2012,IL,9
17,IL10,55.228706,44.771294,11.153795,31.784428,4.9365606,7.3539228,113,2012,IL,10
17,IL01,57.783104,42.216896,8.1348028,36.655476,3.9891961,9.0036297,113,2012,IL,1
17,IL11,54.230629,45.769371,9.2824678,33.459915,6.0978942,5.3903518,113,2012,IL,11
17,IL06,63.299126,36.700874,11.20962,37.119938,7.0652776,7.9042907,113,2012,IL,6
17,IL02,56.993019,43.006981,9.1952019,34.964203,4.4492936,8.3843212,113,2012,IL,2
17,IL12,52.205971,47.794029,24.9512,13.703964,8.9411631,4.609643,113,2012,IL,12
17,IL16,47.122223,52.877777,12.535024,19.97481,12.69645,1.9159393,113,2012,IL,16
17,IL13,46.725437,53.274563,19.486929,12.234011,11.312701,3.6917963,113,2012,IL,13
17,IL08,62.960838,37.039162,10.304534,37.716885,5.7542348,9.1851845,113,2012,IL,8
17,IL17,48.68531,51.31469,15.93058,13.192201,15.190307,4.3722229,113,2012,IL,17
17,IL07,59.621037,40.378963,8.3349781,37.484982,3.8907921,9.910285,113,2012,IL,7
17,IL05,60.651985,39.348015,8.7547131,37.768852,4.2323427,9.8960772,113,2012,IL,5
17,IL14,50.378185,49.621815,8.5751963,30.744381,7.087625,3.970983,113,2012,IL,14
17,IL15,51.010986,48.989014,27.18969,11.563947,10.287349,1.9700012,113,2012,IL,15
17,IL04,59.621037,40.378963,8.3349781,37.484982,3.8907921,9.910285,113,2012,IL,4
